               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.084283,            0.076218,              0.0254,             0.72631,             0.11624,             0.10747,            0.049131,            0.068278,            0.066174,            0.015598,            0.070086,           0.0033238,           0.0033238
                   1,             0.06985,            0.068722,            0.014429,             0.79623,             0.16588,             0.15854,            0.081845,            0.065081,            0.064079,            0.012623,            0.040064,           0.0066352,           0.0066352
                   2,            0.065137,            0.070294,            0.012914,             0.81296,             0.19669,             0.22049,             0.12188,            0.055497,            0.063388,             0.01147,             0.01002,           0.0099245,           0.0099245
                   3,            0.060153,            0.069492,            0.011828,             0.69915,             0.26271,             0.28251,             0.15449,             0.05254,            0.063584,            0.010644,            0.009901,            0.009901,            0.009901
                   4,            0.056829,            0.067571,            0.010739,              0.7515,             0.25668,             0.29721,             0.16145,            0.049799,            0.063363,            0.010154,            0.009901,            0.009901,            0.009901
                   5,            0.054545,            0.066977,            0.010061,             0.48501,             0.32705,             0.31023,             0.17201,            0.049404,            0.062635,           0.0098405,            0.009868,            0.009868,            0.009868
                   6,            0.053257,            0.066182,           0.0099461,             0.77033,             0.26463,             0.32486,              0.1849,             0.04855,            0.062975,           0.0094955,            0.009835,            0.009835,            0.009835
                   7,            0.052112,            0.066108,           0.0095081,              0.5197,             0.34219,             0.33573,              0.1896,            0.047461,            0.061835,           0.0094472,            0.009802,            0.009802,            0.009802
                   8,            0.051139,            0.065831,           0.0091341,              0.5718,             0.33884,             0.33981,             0.19045,            0.047418,            0.061962,           0.0091296,            0.009769,            0.009769,            0.009769
                   9,            0.050279,            0.065266,            0.008764,              0.6102,             0.34418,              0.3563,             0.20008,            0.046913,            0.061332,           0.0090323,            0.009736,            0.009736,            0.009736
                  10,            0.049896,             0.06504,            0.008847,             0.61584,             0.34901,             0.36348,             0.20421,            0.046449,            0.061287,           0.0089232,            0.009703,            0.009703,            0.009703
                  11,            0.049025,            0.064463,            0.008504,             0.67348,             0.34866,             0.37332,             0.21156,            0.045964,            0.061031,           0.0088646,             0.00967,             0.00967,             0.00967
                  12,            0.048584,            0.064326,           0.0083034,             0.62903,             0.36121,             0.37807,             0.21792,            0.045632,            0.060841,           0.0085331,            0.009637,            0.009637,            0.009637
                  13,            0.048128,            0.062675,           0.0082499,             0.64219,              0.3577,             0.37296,             0.21466,            0.045578,            0.060536,            0.008647,            0.009604,            0.009604,            0.009604
                  14,            0.047658,              0.0635,           0.0081217,             0.68556,             0.34415,             0.38015,             0.21451,            0.045785,             0.06075,           0.0087425,            0.009571,            0.009571,            0.009571
                  15,            0.047376,            0.062543,           0.0078296,             0.65573,             0.35195,             0.38522,             0.22111,            0.045085,            0.060434,           0.0085362,            0.009538,            0.009538,            0.009538
                  16,            0.047075,            0.062337,           0.0078142,             0.65379,             0.36013,             0.38235,             0.21788,            0.045224,            0.060352,           0.0086107,            0.009505,            0.009505,            0.009505
                  17,            0.046786,            0.062052,            0.007984,             0.67021,             0.33789,             0.37592,             0.21785,            0.045267,            0.061025,           0.0087625,            0.009472,            0.009472,            0.009472
                  18,            0.046818,            0.061978,            0.007521,             0.68087,             0.35948,             0.39339,             0.22894,             0.04477,            0.060525,           0.0085608,            0.009439,            0.009439,            0.009439
                  19,            0.046382,            0.061987,           0.0075884,             0.64669,             0.36203,             0.39601,             0.22529,             0.04492,             0.06043,           0.0084776,            0.009406,            0.009406,            0.009406
                  20,            0.046272,             0.06202,           0.0075765,             0.70646,             0.34364,             0.38703,             0.22389,            0.044668,            0.060107,           0.0085589,            0.009373,            0.009373,            0.009373
                  21,            0.045949,            0.062027,           0.0072777,             0.66968,             0.37344,             0.40346,             0.23561,            0.044405,            0.059683,           0.0084733,             0.00934,             0.00934,             0.00934
                  22,            0.045809,            0.061297,           0.0071554,             0.69445,             0.35107,             0.38796,             0.22091,             0.04454,            0.060577,           0.0086666,            0.009307,            0.009307,            0.009307
                  23,            0.045851,            0.060671,           0.0072406,             0.66158,             0.37384,             0.39498,              0.2314,            0.044518,            0.060378,           0.0084507,            0.009274,            0.009274,            0.009274
                  24,            0.045712,            0.061231,           0.0071682,             0.69799,             0.35455,             0.39657,             0.23211,            0.044391,            0.060233,           0.0084136,            0.009241,            0.009241,            0.009241
                  25,            0.045323,            0.060562,           0.0069487,             0.72762,             0.34464,             0.39665,             0.22893,            0.044286,            0.060359,           0.0085305,            0.009208,            0.009208,            0.009208
                  26,            0.045429,            0.060629,           0.0068872,             0.68992,             0.34374,             0.38344,             0.23065,            0.044521,            0.061108,            0.008565,            0.009175,            0.009175,            0.009175
                  27,            0.044861,            0.059752,           0.0068619,              0.6845,             0.36804,              0.3901,             0.22889,            0.044213,             0.06042,           0.0084726,            0.009142,            0.009142,            0.009142
                  28,            0.045126,            0.060465,           0.0069549,             0.71557,             0.35345,             0.39362,             0.22968,            0.043911,            0.059882,           0.0085201,            0.009109,            0.009109,            0.009109
                  29,            0.044903,            0.060332,            0.006888,             0.69803,             0.36803,             0.40341,             0.23557,             0.04395,            0.060234,           0.0083452,            0.009076,            0.009076,            0.009076
                  30,             0.04451,            0.060347,           0.0064887,             0.69165,             0.37416,             0.39428,             0.22708,            0.043998,            0.060441,           0.0085656,            0.009043,            0.009043,            0.009043
                  31,            0.044644,            0.059539,           0.0066838,             0.71196,             0.35516,             0.40119,             0.22991,            0.043899,            0.060181,           0.0084887,             0.00901,             0.00901,             0.00901
                  32,            0.044468,            0.059386,            0.006544,             0.64956,             0.38028,             0.40323,             0.23406,            0.043824,            0.059878,           0.0083477,            0.008977,            0.008977,            0.008977
