               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.058431,            0.050824,            0.024654,             0.76963,             0.16681,             0.16972,             0.09078,            0.038543,            0.061273,            0.013036,            0.070031,           0.0033299,           0.0033299
                   1,             0.04564,            0.042326,            0.013761,             0.77177,             0.20971,             0.23862,             0.12673,            0.033085,            0.057466,            0.010878,            0.040009,           0.0066413,           0.0066413
                   2,             0.04078,            0.041045,            0.011544,             0.72369,             0.25467,             0.26928,             0.14968,            0.030302,            0.057306,            0.010704,           0.0099648,           0.0099306,           0.0099306
                   3,            0.036853,            0.040661,            0.010422,             0.65132,             0.27923,             0.28602,             0.16267,            0.028982,            0.056951,           0.0098028,            0.009901,            0.009901,            0.009901
                   4,            0.034096,            0.039838,           0.0093527,              0.6967,             0.29632,             0.30805,              0.1769,            0.027709,            0.056087,           0.0093827,            0.009901,            0.009901,            0.009901
                   5,            0.032068,            0.038845,           0.0084552,             0.72563,             0.28382,             0.31337,             0.18204,            0.027402,            0.056079,           0.0092408,            0.009868,            0.009868,            0.009868
                   6,             0.03064,            0.037866,           0.0078533,             0.68926,             0.31261,             0.32176,             0.19006,            0.026984,            0.055422,           0.0089197,            0.009835,            0.009835,            0.009835
                   7,            0.029431,            0.036978,           0.0073706,             0.74001,             0.29808,             0.33034,             0.19207,            0.026266,            0.054818,           0.0088064,            0.009802,            0.009802,            0.009802
                   8,            0.028679,            0.036528,           0.0069751,             0.73612,             0.30424,             0.34192,             0.20477,            0.025798,            0.054299,           0.0080681,            0.009769,            0.009769,            0.009769
                   9,            0.028157,            0.036101,           0.0067254,             0.77099,             0.31376,             0.34889,             0.20343,            0.025798,            0.054303,           0.0080182,            0.009736,            0.009736,            0.009736
                  10,            0.027467,            0.035506,           0.0063549,             0.75254,              0.3057,              0.3441,              0.2071,            0.025612,            0.054321,           0.0083129,            0.009703,            0.009703,            0.009703
                  11,            0.026985,             0.03515,           0.0061491,             0.76382,             0.29495,              0.3462,              0.2028,            0.025428,            0.053938,           0.0079648,             0.00967,             0.00967,             0.00967
                  12,            0.026696,            0.034755,           0.0059315,             0.64133,             0.32172,             0.34481,             0.20682,            0.025249,             0.05375,           0.0081446,            0.009637,            0.009637,            0.009637
                  13,            0.026337,            0.034413,           0.0057094,             0.64378,             0.31561,             0.34457,             0.20571,            0.025219,            0.053679,           0.0081724,            0.009604,            0.009604,            0.009604
                  14,            0.026034,            0.034159,           0.0054746,             0.73996,              0.3103,             0.35292,             0.20788,            0.024888,            0.053243,           0.0080472,            0.009571,            0.009571,            0.009571
                  15,            0.025735,            0.033676,            0.005166,             0.73486,             0.31947,             0.35482,             0.21366,            0.024582,            0.052836,           0.0079817,            0.009538,            0.009538,            0.009538
                  16,             0.02549,            0.033577,           0.0051459,             0.73357,             0.33385,             0.36517,             0.21683,            0.024909,            0.053241,            0.008023,            0.009505,            0.009505,            0.009505
                  17,            0.025312,            0.033135,           0.0048622,             0.78257,              0.3061,             0.35527,             0.21169,            0.024601,             0.05331,           0.0075864,            0.009472,            0.009472,            0.009472
                  18,            0.025127,            0.033013,           0.0047168,             0.72856,              0.3122,             0.35718,             0.21615,             0.02456,            0.052796,           0.0079517,            0.009439,            0.009439,            0.009439
                  19,            0.024883,            0.032832,           0.0047044,             0.63387,             0.33404,             0.35072,             0.20982,            0.024575,            0.052802,           0.0081498,            0.009406,            0.009406,            0.009406
                  20,            0.024743,            0.032683,           0.0045482,             0.66025,             0.34771,             0.36351,             0.21819,             0.02424,            0.052642,           0.0078537,            0.009373,            0.009373,            0.009373
                  21,            0.024503,             0.03261,           0.0045743,             0.70276,             0.31508,             0.35258,              0.2126,            0.024318,            0.052566,           0.0078474,             0.00934,             0.00934,             0.00934
                  22,            0.024325,            0.032238,           0.0043158,             0.55356,             0.35369,             0.36165,              0.2192,            0.024037,             0.05223,           0.0083121,            0.009307,            0.009307,            0.009307
                  23,             0.02422,            0.032102,           0.0041558,             0.75601,             0.31295,             0.36595,             0.22272,            0.024054,            0.052405,           0.0082243,            0.009274,            0.009274,            0.009274
                  24,            0.023864,            0.031736,           0.0039349,             0.52331,              0.3502,             0.36376,             0.22093,            0.024271,            0.052797,           0.0081246,            0.009241,            0.009241,            0.009241
                  25,             0.02384,            0.031824,            0.004019,             0.69712,              0.3412,             0.36658,             0.22422,            0.023932,            0.052494,           0.0082567,            0.009208,            0.009208,            0.009208
                  26,            0.023712,            0.031536,           0.0037851,             0.69489,             0.34555,             0.37135,             0.22082,            0.024039,            0.052238,           0.0079124,            0.009175,            0.009175,            0.009175
                  27,            0.023686,            0.031515,           0.0037526,             0.50357,              0.3442,             0.37359,             0.21854,            0.023997,            0.052672,           0.0079288,            0.009142,            0.009142,            0.009142
                  28,            0.023596,            0.031409,           0.0036947,             0.50514,             0.34136,              0.3669,              0.2169,            0.023931,            0.052627,            0.008142,            0.009109,            0.009109,            0.009109
                  29,            0.023491,            0.031339,           0.0037352,             0.46784,             0.34963,             0.36567,             0.22349,            0.023922,            0.052705,           0.0079769,            0.009076,            0.009076,            0.009076
                  30,            0.023318,            0.031111,           0.0035206,             0.50681,             0.33477,             0.36957,              0.2254,            0.023872,            0.052408,           0.0079033,            0.009043,            0.009043,            0.009043
                  31,            0.023196,            0.030799,            0.003392,             0.67911,             0.33305,             0.36105,             0.22277,            0.023855,            0.052448,           0.0080079,             0.00901,             0.00901,             0.00901
                  32,             0.02296,            0.030852,           0.0033709,             0.48557,             0.32689,             0.36228,             0.22089,            0.023751,            0.052587,           0.0079753,            0.008977,            0.008977,            0.008977
                  33,            0.022964,            0.030792,           0.0033934,             0.62417,             0.31355,             0.37131,             0.22222,            0.023818,            0.052705,           0.0078962,            0.008944,            0.008944,            0.008944
                  34,            0.022691,            0.030431,           0.0032496,              0.6139,             0.34351,             0.37193,             0.22447,            0.023764,            0.052464,           0.0080406,            0.008911,            0.008911,            0.008911
                  35,            0.022767,            0.030475,           0.0032496,             0.52235,             0.32833,             0.37536,             0.22845,            0.023697,            0.052588,            0.008002,            0.008878,            0.008878,            0.008878
                  36,            0.022574,             0.03026,           0.0031341,             0.59559,             0.34574,             0.36943,             0.22419,            0.023685,            0.052751,           0.0081498,            0.008845,            0.008845,            0.008845
                  37,             0.02263,            0.030283,           0.0031776,             0.65885,             0.35324,             0.37169,             0.22678,            0.023644,            0.052802,           0.0077768,            0.008812,            0.008812,            0.008812
