               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.080127,            0.091095,            0.028383,             0.86503,             0.13437,             0.15578,            0.081138,            0.059369,            0.069211,            0.013331,            0.070043,           0.0033286,           0.0033286
                   1,            0.067169,            0.087133,            0.019512,             0.35159,             0.24188,             0.21693,              0.1153,            0.055833,            0.066976,            0.011313,            0.040021,             0.00664,             0.00664
                   2,            0.062875,            0.085842,            0.017469,              0.4969,             0.27167,             0.25814,             0.14261,            0.053422,            0.067396,            0.010464,           0.0099766,           0.0099293,           0.0099293
                   3,            0.059123,            0.085058,            0.016421,             0.59386,             0.26751,             0.28422,             0.15466,             0.05212,            0.066187,           0.0099148,            0.009901,            0.009901,            0.009901
                   4,            0.056325,            0.084962,            0.015458,             0.73908,             0.28654,             0.31666,             0.18289,            0.050174,            0.065057,           0.0092243,            0.009901,            0.009901,            0.009901
                   5,             0.05451,            0.083287,            0.014843,             0.64953,             0.25097,              0.3044,              0.1784,             0.04977,            0.065012,           0.0091909,            0.009868,            0.009868,            0.009868
                   6,            0.053258,            0.082397,            0.014346,             0.64589,             0.28779,             0.33216,              0.1912,            0.049167,            0.064131,           0.0089237,            0.009835,            0.009835,            0.009835
                   7,            0.052073,            0.081569,            0.014068,             0.57326,             0.29938,             0.34721,             0.19791,            0.048289,            0.063416,           0.0085493,            0.009802,            0.009802,            0.009802
                   8,            0.051275,            0.080565,            0.013561,             0.55911,              0.3026,             0.34131,             0.20143,            0.048432,             0.06414,            0.008407,            0.009769,            0.009769,            0.009769
                   9,            0.050857,            0.079992,            0.013161,             0.46272,             0.32914,             0.35452,             0.20882,            0.047742,             0.06349,           0.0082995,            0.009736,            0.009736,            0.009736
                  10,            0.050101,            0.079277,            0.012775,             0.39181,             0.40284,             0.37125,             0.21937,             0.04766,            0.063309,           0.0082774,            0.009703,            0.009703,            0.009703
                  11,            0.049796,            0.078462,            0.012607,             0.49324,             0.32133,             0.35153,             0.20909,            0.047354,            0.063254,           0.0081333,             0.00967,             0.00967,             0.00967
                  12,            0.049518,            0.078238,            0.012231,             0.78484,             0.32687,             0.36397,             0.21863,            0.047014,            0.062742,           0.0081567,            0.009637,            0.009637,            0.009637
                  13,            0.049046,             0.07785,            0.012142,             0.62534,             0.32567,             0.36494,             0.21731,             0.04725,            0.062958,           0.0080484,            0.009604,            0.009604,            0.009604
