               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.082263,            0.077981,            0.025228,             0.84028,            0.097387,             0.11554,             0.05348,            0.067619,            0.069426,            0.014433,            0.070069,           0.0033257,           0.0033257
                   1,            0.069059,            0.069323,            0.014836,             0.86031,             0.12749,             0.15377,            0.078053,            0.059921,            0.068619,            0.012164,            0.040047,            0.006637,            0.006637
                   2,            0.063939,            0.070046,            0.013153,             0.72761,             0.17807,             0.21724,             0.10978,            0.056227,            0.066376,            0.011129,            0.010003,           0.0099264,           0.0099264
                   3,            0.059464,            0.068739,             0.01179,             0.78424,              0.2159,             0.24729,              0.1345,            0.051554,            0.065994,            0.010287,            0.009901,            0.009901,            0.009901
                   4,            0.055698,            0.067593,            0.011276,             0.79836,             0.21485,             0.25488,              0.1429,            0.050554,            0.065532,            0.010005,            0.009901,            0.009901,            0.009901
                   5,            0.053662,            0.067224,             0.01061,             0.57079,             0.27114,             0.25849,              0.1506,            0.048683,            0.064826,           0.0094884,            0.009868,            0.009868,            0.009868
                   6,            0.052359,            0.066354,            0.010071,             0.66819,             0.25654,             0.28126,               0.162,             0.04856,            0.064697,           0.0095279,            0.009835,            0.009835,            0.009835
                   7,             0.05125,            0.066272,           0.0098022,             0.65598,             0.29205,             0.29714,             0.17324,            0.047073,            0.063495,           0.0090477,            0.009802,            0.009802,            0.009802
                   8,            0.050103,            0.065254,           0.0095154,             0.68241,             0.29509,             0.30887,             0.17917,            0.046802,            0.063139,           0.0088389,            0.009769,            0.009769,            0.009769
                   9,            0.049398,            0.064928,           0.0094586,             0.74363,             0.27963,             0.31011,             0.18347,            0.046199,            0.062875,           0.0085763,            0.009736,            0.009736,            0.009736
                  10,            0.048841,             0.06468,           0.0093813,             0.69853,             0.27727,             0.30537,             0.17896,            0.046204,            0.063099,           0.0088189,            0.009703,            0.009703,            0.009703
                  11,            0.048311,             0.06381,            0.009104,              0.7957,             0.28158,             0.32398,             0.19415,            0.045721,            0.062371,           0.0086041,             0.00967,             0.00967,             0.00967
