               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.083865,            0.048836,            0.024629,             0.85592,             0.10703,             0.10112,            0.047038,            0.066739,            0.068207,            0.015361,            0.070086,           0.0033238,           0.0033238
                   1,            0.069992,            0.040579,             0.01401,             0.82663,             0.16692,             0.17794,            0.088463,            0.060621,            0.066545,            0.012813,            0.040064,           0.0066352,           0.0066352
                   2,            0.065029,            0.040147,            0.012534,              0.7986,             0.19326,             0.21664,             0.11322,            0.057646,            0.066237,            0.011659,             0.01002,           0.0099245,           0.0099245
                   3,            0.060463,             0.03979,            0.011475,             0.83443,             0.20085,             0.26152,             0.14053,            0.053231,             0.06496,            0.010956,            0.009901,            0.009901,            0.009901
                   4,            0.057125,            0.039373,            0.010778,             0.72933,             0.23315,             0.26854,             0.14464,            0.051567,            0.065307,            0.010647,            0.009901,            0.009901,            0.009901
                   5,            0.054809,             0.03898,            0.010218,             0.73872,             0.23575,             0.27781,             0.15603,            0.049795,            0.064184,           0.0099206,            0.009868,            0.009868,            0.009868
                   6,             0.05348,            0.038681,           0.0098463,             0.75775,             0.24557,             0.29352,             0.16211,            0.049953,             0.06411,           0.0098483,            0.009835,            0.009835,            0.009835
                   7,            0.052148,            0.038453,           0.0094104,               0.439,             0.33346,             0.30178,             0.16259,             0.04898,            0.063916,            0.009833,            0.009802,            0.009802,            0.009802
                   8,            0.051348,             0.03801,           0.0092733,             0.46866,             0.33075,              0.3186,             0.17588,            0.048064,            0.063237,           0.0094401,            0.009769,            0.009769,            0.009769
                   9,            0.050561,            0.037678,           0.0089816,             0.51067,             0.34402,             0.32652,             0.18404,            0.047858,            0.063205,           0.0093295,            0.009736,            0.009736,            0.009736
                  10,            0.050077,            0.037715,           0.0087952,             0.56301,             0.33448,              0.3393,             0.19163,             0.04719,            0.062711,           0.0091712,            0.009703,            0.009703,            0.009703
                  11,            0.049449,            0.037278,           0.0086214,             0.57975,             0.32549,              0.3382,             0.19016,            0.047103,            0.062498,           0.0092309,             0.00967,             0.00967,             0.00967
                  12,            0.049004,            0.037094,           0.0083409,             0.57539,             0.34457,             0.34597,             0.19432,            0.046838,            0.061901,           0.0088883,            0.009637,            0.009637,            0.009637
                  13,            0.048661,            0.036709,            0.008337,               0.576,             0.35211,             0.34397,             0.19468,            0.046525,            0.061912,           0.0089382,            0.009604,            0.009604,            0.009604
                  14,            0.048289,            0.036976,           0.0080712,             0.62144,             0.35464,              0.3612,             0.20311,            0.046428,            0.061877,           0.0088194,            0.009571,            0.009571,            0.009571
                  15,            0.047964,            0.036688,           0.0080892,             0.58816,             0.36796,              0.3728,             0.21235,            0.045898,            0.061564,           0.0086848,            0.009538,            0.009538,            0.009538
                  16,            0.047656,            0.036567,           0.0079327,             0.65824,             0.34381,             0.36715,             0.21287,            0.045794,             0.06149,           0.0087231,            0.009505,            0.009505,            0.009505
                  17,            0.047664,            0.036348,            0.007764,             0.68068,             0.33849,             0.37235,             0.21243,            0.045862,            0.061523,           0.0087977,            0.009472,            0.009472,            0.009472
                  18,            0.047455,            0.036261,           0.0077187,             0.65461,             0.34392,             0.36507,             0.20971,            0.045988,            0.061866,           0.0088058,            0.009439,            0.009439,            0.009439
                  19,            0.046965,            0.035998,           0.0075592,             0.64822,             0.35336,             0.37493,             0.21387,            0.045489,            0.061269,           0.0085573,            0.009406,            0.009406,            0.009406
                  20,            0.047148,            0.036104,           0.0074599,             0.62746,             0.35279,             0.36889,             0.20763,            0.045272,            0.061262,           0.0087996,            0.009373,            0.009373,            0.009373
                  21,            0.046641,            0.035843,           0.0073866,             0.63855,             0.35453,             0.37971,             0.21665,            0.045162,            0.061091,           0.0086003,             0.00934,             0.00934,             0.00934
                  22,            0.046778,            0.035749,           0.0073233,             0.64932,             0.34114,             0.36995,             0.21064,            0.045101,            0.061237,           0.0085412,            0.009307,            0.009307,            0.009307
                  23,            0.046406,             0.03567,           0.0072639,              0.6704,             0.36365,             0.39568,             0.22497,            0.044904,            0.060886,           0.0084606,            0.009274,            0.009274,            0.009274
