               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.077379,            0.096429,            0.029385,             0.79246,             0.15882,             0.16608,            0.087061,            0.058597,            0.068529,             0.01321,            0.070031,           0.0033299,           0.0033299
                   1,            0.064845,             0.09305,            0.020871,             0.48142,             0.24792,             0.24847,             0.13003,            0.053881,            0.066643,            0.011236,            0.040009,           0.0066412,           0.0066412
                   2,            0.061375,            0.091717,            0.018631,             0.56581,             0.26742,             0.28967,             0.15595,             0.05272,            0.066004,            0.010507,           0.0099652,           0.0099306,           0.0099306
                   3,            0.057818,            0.091795,            0.017478,             0.72928,             0.27324,             0.32049,             0.17542,            0.050931,            0.065707,           0.0097484,            0.009901,            0.009901,            0.009901
                   4,            0.055081,            0.089641,            0.016389,             0.53439,             0.29697,             0.33575,             0.18786,            0.049411,            0.064898,           0.0093752,            0.009901,            0.009901,            0.009901
                   5,            0.053215,            0.087865,            0.015619,             0.49156,             0.31827,             0.34224,             0.19817,            0.048948,            0.064411,           0.0088628,            0.009868,            0.009868,            0.009868
                   6,             0.05205,            0.086935,             0.01492,             0.46511,             0.29994,             0.35409,             0.21136,            0.047989,            0.063603,           0.0086096,            0.009835,            0.009835,            0.009835
                   7,            0.051058,            0.086463,            0.014361,             0.42193,              0.3604,             0.35664,              0.2096,            0.047574,            0.063481,           0.0084481,            0.009802,            0.009802,            0.009802
                   8,             0.05035,            0.084539,            0.013858,             0.51051,              0.3052,             0.35044,             0.20838,            0.047288,            0.063293,           0.0083773,            0.009769,            0.009769,            0.009769
                   9,             0.04984,            0.084158,            0.013494,             0.40007,             0.36011,             0.36202,             0.21619,            0.047037,            0.062816,           0.0081638,            0.009736,            0.009736,            0.009736
                  10,            0.049348,            0.083027,            0.013062,               0.484,             0.33309,             0.35964,             0.20877,            0.046785,            0.062642,           0.0081633,            0.009703,            0.009703,            0.009703
                  11,             0.04883,            0.082249,            0.012574,             0.47423,              0.3257,             0.36064,             0.21794,            0.046659,            0.062498,           0.0081341,             0.00967,             0.00967,             0.00967
                  12,            0.048587,            0.082484,            0.012334,             0.48782,             0.33863,             0.36749,             0.21517,            0.046385,            0.062659,           0.0079359,            0.009637,            0.009637,            0.009637
                  13,             0.04836,            0.082305,            0.012085,             0.55658,             0.32826,             0.37703,             0.22253,            0.046527,            0.062681,           0.0080996,            0.009604,            0.009604,            0.009604
                  14,            0.048051,            0.081205,            0.011894,             0.51276,             0.31733,             0.35585,             0.21413,            0.046181,            0.062351,           0.0080084,            0.009571,            0.009571,            0.009571
                  15,            0.047618,            0.080658,            0.011586,             0.47556,             0.35244,             0.37345,               0.223,            0.046178,            0.062469,           0.0079186,            0.009538,            0.009538,            0.009538
                  16,            0.047481,            0.080718,            0.011251,             0.54112,             0.33367,             0.37714,             0.22549,            0.045821,            0.061764,           0.0079385,            0.009505,            0.009505,            0.009505
