               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.059509,             0.05086,            0.024379,             0.91348,             0.11051,             0.13649,            0.066962,            0.040573,             0.06154,            0.013386,            0.070035,           0.0033294,           0.0033294
                   1,            0.046654,             0.04214,            0.013521,             0.83931,             0.17581,             0.21097,              0.1153,            0.034047,            0.058017,            0.011398,            0.040013,           0.0066408,           0.0066408
                   2,            0.041644,            0.040758,             0.01123,             0.82239,             0.21118,             0.26351,             0.13853,            0.032183,            0.057234,            0.010132,           0.0099693,           0.0099301,           0.0099301
                   3,             0.03756,            0.040113,           0.0098025,             0.70412,             0.25822,             0.28051,             0.15748,            0.029425,            0.057268,            0.010196,            0.009901,            0.009901,            0.009901
                   4,            0.034539,            0.039314,           0.0087269,             0.77542,             0.24329,             0.28509,             0.16127,            0.029084,            0.056659,           0.0093373,            0.009901,            0.009901,            0.009901
                   5,            0.032798,            0.038587,           0.0081394,             0.73231,             0.27102,             0.30973,             0.17862,            0.027585,            0.055698,           0.0089331,            0.009868,            0.009868,            0.009868
                   6,            0.030873,            0.037606,           0.0073401,             0.67254,              0.2863,             0.31042,              0.1801,             0.02726,            0.055334,           0.0085426,            0.009835,            0.009835,            0.009835
                   7,            0.029912,            0.036933,            0.007058,             0.73667,             0.28384,             0.32108,              0.1847,            0.026559,            0.054766,           0.0087372,            0.009802,            0.009802,            0.009802
                   8,            0.029252,            0.036166,           0.0066117,             0.72316,             0.30432,             0.33384,             0.19785,            0.026313,            0.055147,           0.0087026,            0.009769,            0.009769,            0.009769
                   9,            0.028338,            0.035541,           0.0064281,             0.72443,             0.30373,             0.33669,             0.20133,            0.026085,            0.054738,           0.0083692,            0.009736,            0.009736,            0.009736
                  10,            0.027689,            0.035236,           0.0060226,             0.77214,             0.28049,             0.33151,             0.19664,            0.025601,            0.053614,           0.0084692,            0.009703,            0.009703,            0.009703
                  11,            0.027252,            0.034771,           0.0057964,             0.74448,             0.30621,             0.34727,             0.20844,            0.025657,            0.053713,           0.0083529,             0.00967,             0.00967,             0.00967
                  12,            0.026847,            0.034434,           0.0055912,             0.74975,             0.30921,             0.34479,              0.2065,            0.025569,            0.053885,           0.0079552,            0.009637,            0.009637,            0.009637
                  13,            0.026543,            0.034113,            0.005441,             0.66737,              0.3044,             0.34267,              0.2057,            0.025431,            0.053673,           0.0078221,            0.009604,            0.009604,            0.009604
                  14,             0.02598,            0.033876,           0.0051786,             0.54984,             0.33051,              0.3639,              0.2201,            0.024955,            0.052922,           0.0077181,            0.009571,            0.009571,            0.009571
                  15,            0.025871,             0.03334,            0.005036,             0.59421,             0.32552,             0.36193,              0.2172,            0.025237,             0.05399,           0.0081556,            0.009538,            0.009538,            0.009538
                  16,            0.025492,            0.033255,           0.0049256,              0.6649,             0.30876,              0.3548,             0.21562,            0.024993,            0.053578,           0.0078978,            0.009505,            0.009505,            0.009505
                  17,            0.025469,            0.033028,           0.0048207,              0.7608,             0.31782,             0.35548,             0.21569,            0.024869,            0.053261,           0.0080295,            0.009472,            0.009472,            0.009472
                  18,            0.025071,            0.032612,           0.0045471,             0.65267,             0.35632,             0.37304,             0.22507,            0.024745,            0.053609,           0.0079662,            0.009439,            0.009439,            0.009439
                  19,            0.024906,             0.03254,           0.0045716,             0.68109,             0.34547,             0.37747,             0.23131,            0.024759,            0.053028,           0.0079288,            0.009406,            0.009406,            0.009406
                  20,            0.024822,            0.032314,           0.0044957,             0.58814,             0.32748,             0.36037,             0.22187,            0.024577,            0.052966,           0.0080566,            0.009373,            0.009373,            0.009373
                  21,            0.024451,            0.032079,           0.0043332,             0.75846,             0.32435,             0.36407,             0.22269,            0.024647,            0.053354,           0.0080361,             0.00934,             0.00934,             0.00934
                  22,            0.024388,            0.031982,           0.0042946,             0.68635,             0.32947,             0.36783,             0.21908,            0.024424,            0.052845,           0.0079059,            0.009307,            0.009307,            0.009307
                  23,             0.02426,            0.031898,           0.0041795,              0.6002,             0.33639,             0.37269,             0.22568,            0.024463,            0.052639,           0.0077015,            0.009274,            0.009274,            0.009274
                  24,            0.023984,            0.031767,           0.0040342,             0.57028,             0.34715,              0.3674,             0.22479,            0.024248,            0.052604,           0.0081111,            0.009241,            0.009241,            0.009241
                  25,            0.024043,            0.031499,           0.0039648,             0.59492,             0.33296,              0.3594,              0.2193,            0.024355,            0.052958,           0.0078539,            0.009208,            0.009208,            0.009208
                  26,            0.023736,            0.031355,           0.0037908,             0.59188,             0.32108,              0.3622,             0.21869,            0.024211,            0.052812,            0.007847,            0.009175,            0.009175,            0.009175
                  27,            0.023611,            0.031179,           0.0038528,             0.73416,             0.32442,             0.37083,              0.2269,            0.024314,            0.053213,           0.0076521,            0.009142,            0.009142,            0.009142
                  28,            0.023569,            0.031033,           0.0037242,             0.56493,             0.34307,             0.36504,             0.22346,            0.024184,            0.052425,           0.0078207,            0.009109,            0.009109,            0.009109
                  29,            0.023471,            0.030999,           0.0037408,             0.59599,              0.3278,             0.36757,             0.22259,            0.024117,            0.052792,           0.0079716,            0.009076,            0.009076,            0.009076
                  30,            0.023289,            0.030739,           0.0036628,             0.57152,             0.33624,             0.36077,             0.22007,             0.02405,            0.052549,           0.0078432,            0.009043,            0.009043,            0.009043
                  31,            0.023164,            0.030649,           0.0035842,             0.53874,             0.36408,             0.37977,             0.23156,            0.023938,            0.052551,           0.0076149,             0.00901,             0.00901,             0.00901
                  32,            0.022953,            0.030608,           0.0034794,             0.61568,             0.34534,             0.37687,             0.22955,            0.024056,            0.052925,           0.0077568,            0.008977,            0.008977,            0.008977
                  33,             0.02285,            0.030352,            0.003285,             0.70575,             0.34892,             0.37847,             0.23365,            0.023828,            0.052801,           0.0078019,            0.008944,            0.008944,            0.008944
                  34,            0.022861,            0.030234,           0.0033203,             0.61832,             0.35575,             0.38102,             0.22959,            0.023805,            0.052534,           0.0079305,            0.008911,            0.008911,            0.008911
                  35,            0.022813,             0.03018,           0.0033431,             0.62248,             0.33628,             0.37082,             0.22983,             0.02383,            0.052858,           0.0079392,            0.008878,            0.008878,            0.008878
                  36,            0.022669,             0.03008,           0.0032612,             0.68063,             0.31792,             0.37766,             0.23352,            0.023829,             0.05261,           0.0080196,            0.008845,            0.008845,            0.008845
                  37,            0.022537,            0.030001,           0.0033068,             0.63434,             0.35569,             0.38601,             0.23966,             0.02381,            0.052712,           0.0075396,            0.008812,            0.008812,            0.008812
                  38,            0.022375,            0.029879,           0.0031134,             0.62393,             0.33876,             0.37057,             0.22958,            0.023724,            0.052664,           0.0078336,            0.008779,            0.008779,            0.008779
                  39,            0.022273,            0.029569,           0.0030964,             0.51383,             0.33706,             0.36087,             0.22117,            0.023681,            0.052624,           0.0078754,            0.008746,            0.008746,            0.008746
                  40,            0.022304,            0.029652,           0.0030229,             0.65108,             0.33489,             0.37242,             0.23062,            0.023669,            0.052612,           0.0078916,            0.008713,            0.008713,            0.008713
                  41,            0.022291,            0.029382,           0.0029504,             0.52519,             0.34064,             0.37675,             0.23256,            0.023626,            0.052677,           0.0078849,             0.00868,             0.00868,             0.00868
                  42,            0.022042,            0.029424,           0.0029371,              0.5197,             0.35186,             0.37411,             0.22553,            0.023615,            0.052753,            0.007949,            0.008647,            0.008647,            0.008647
                  43,            0.021962,            0.029304,           0.0029181,             0.46743,             0.36715,             0.37435,             0.23054,            0.023607,            0.052594,            0.007763,            0.008614,            0.008614,            0.008614
                  44,            0.021973,            0.029404,           0.0029055,             0.64549,             0.32936,             0.37376,             0.22585,            0.023642,            0.052604,           0.0079624,            0.008581,            0.008581,            0.008581
                  45,            0.021878,            0.029308,           0.0029066,             0.67097,             0.36709,             0.37471,             0.22573,            0.023547,            0.052479,           0.0078771,            0.008548,            0.008548,            0.008548
