               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.059567,            0.050856,             0.02439,             0.92452,             0.11417,             0.14734,            0.071025,            0.039868,            0.061823,            0.013427,            0.070035,           0.0033294,           0.0033294
                   1,            0.046629,            0.042147,            0.013581,             0.85698,             0.16885,              0.2103,             0.11625,            0.033539,            0.058224,            0.011412,            0.040013,           0.0066408,           0.0066408
                   2,            0.041703,            0.040726,            0.011242,             0.73025,             0.24357,             0.25469,             0.13747,              0.0313,            0.057811,            0.010567,           0.0099693,           0.0099301,           0.0099301
                   3,            0.037551,            0.040239,           0.0098977,             0.72961,             0.25507,             0.27389,             0.15596,            0.029442,            0.057184,           0.0099921,            0.009901,            0.009901,            0.009901
                   4,            0.034556,            0.039368,           0.0088387,             0.74976,             0.25665,             0.27726,             0.15771,            0.028748,            0.056923,           0.0095224,            0.009901,            0.009901,            0.009901
                   5,            0.032554,             0.03853,           0.0081043,             0.68279,             0.28203,             0.30939,             0.17981,            0.027402,            0.055734,           0.0087247,            0.009868,            0.009868,            0.009868
                   6,            0.030914,            0.037539,           0.0072855,             0.69799,             0.28121,             0.31783,             0.18373,            0.027123,            0.054957,           0.0087378,            0.009835,            0.009835,            0.009835
                   7,            0.029827,            0.036822,           0.0070329,             0.74793,             0.29665,             0.32924,             0.19005,            0.026424,            0.054502,           0.0088859,            0.009802,            0.009802,            0.009802
                   8,            0.029002,            0.036055,           0.0065602,             0.71573,              0.3095,             0.33942,             0.20005,            0.026573,            0.055383,           0.0087433,            0.009769,            0.009769,            0.009769
                   9,            0.028398,             0.03559,           0.0064206,             0.77492,              0.2854,             0.32371,             0.18921,            0.026178,            0.054941,           0.0082936,            0.009736,            0.009736,            0.009736
                  10,            0.027612,             0.03512,           0.0060496,             0.74445,             0.29725,             0.33265,             0.20053,            0.026163,            0.055014,           0.0084253,            0.009703,            0.009703,            0.009703
                  11,            0.027203,            0.034742,            0.005795,             0.77434,             0.29536,             0.33951,             0.20222,            0.025864,            0.054306,           0.0087336,             0.00967,             0.00967,             0.00967
