               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.059906,            0.080295,            0.025094,             0.74726,             0.16529,             0.14281,            0.075375,            0.038901,            0.058648,            0.013331,            0.070035,           0.0033294,           0.0033294
                   1,            0.046826,            0.071286,             0.01389,              0.8501,             0.18346,             0.22945,              0.1274,            0.033429,            0.056208,            0.011041,            0.040013,           0.0066408,           0.0066408
                   2,            0.041358,            0.068573,            0.011202,             0.63789,             0.27972,             0.26842,             0.14906,            0.030136,            0.055546,            0.010211,           0.0099693,           0.0099301,           0.0099301
                   3,            0.036716,            0.067704,           0.0096935,             0.68334,              0.2595,             0.27974,             0.16556,            0.027927,            0.054842,           0.0097037,            0.009901,            0.009901,            0.009901
                   4,            0.033627,            0.066001,           0.0088482,             0.68948,             0.29331,             0.30811,             0.18067,            0.027354,            0.054522,           0.0089277,            0.009901,            0.009901,            0.009901
                   5,            0.031842,            0.064096,           0.0080084,             0.76403,             0.27963,             0.31518,             0.18599,            0.027027,            0.054401,           0.0089003,            0.009868,            0.009868,            0.009868
                   6,            0.030644,            0.062832,           0.0074766,              0.7248,             0.29276,             0.32415,             0.19043,            0.026431,            0.054177,            0.008717,            0.009835,            0.009835,            0.009835
                   7,            0.029663,            0.062053,           0.0070255,             0.73602,             0.29709,             0.33037,             0.19593,            0.026191,            0.054437,           0.0083582,            0.009802,            0.009802,            0.009802
                   8,            0.028526,            0.061034,            0.006666,             0.81574,             0.27502,             0.33229,             0.19756,            0.025716,            0.053078,           0.0082647,            0.009769,            0.009769,            0.009769
                   9,            0.028016,            0.059869,           0.0063199,             0.79547,             0.28748,             0.35207,             0.21467,            0.025503,            0.053327,           0.0076959,            0.009736,            0.009736,            0.009736
                  10,            0.027447,            0.059437,           0.0061684,             0.63947,              0.3107,             0.34439,             0.20196,            0.025408,            0.053499,           0.0083682,            0.009703,            0.009703,            0.009703
                  11,            0.026814,            0.058364,           0.0059227,             0.64579,             0.32781,             0.35116,             0.21245,            0.025292,            0.052959,           0.0080755,             0.00967,             0.00967,             0.00967
                  12,              0.0264,            0.058152,           0.0057897,             0.63278,             0.32262,               0.352,             0.20892,            0.024574,            0.052315,           0.0083795,            0.009637,            0.009637,            0.009637
                  13,            0.026149,            0.057118,            0.005598,             0.40444,             0.38044,             0.36615,             0.22266,            0.024509,             0.05258,           0.0079373,            0.009604,            0.009604,            0.009604
                  14,             0.02582,            0.057247,           0.0052087,              0.7213,              0.3028,             0.36334,              0.2227,            0.024606,            0.052807,           0.0081017,            0.009571,            0.009571,            0.009571
                  15,            0.025375,            0.056366,           0.0051567,             0.61075,             0.32362,             0.37015,             0.22041,            0.024658,            0.052905,           0.0078805,            0.009538,            0.009538,            0.009538
                  16,            0.025268,            0.055764,           0.0048965,             0.62058,             0.35962,             0.37055,             0.22915,            0.024596,             0.05282,           0.0076731,            0.009505,            0.009505,            0.009505
                  17,            0.024851,            0.055352,            0.004795,             0.65736,             0.32186,             0.35906,             0.21792,            0.024503,            0.053086,           0.0077133,            0.009472,            0.009472,            0.009472
                  18,            0.024769,            0.055444,           0.0047921,             0.64817,              0.3254,             0.36304,             0.22308,            0.024764,            0.053429,           0.0077732,            0.009439,            0.009439,            0.009439
                  19,             0.02455,             0.05501,           0.0046875,             0.58516,             0.32339,              0.3635,             0.22461,            0.023917,            0.051301,           0.0078371,            0.009406,            0.009406,            0.009406
                  20,            0.024461,            0.054606,           0.0045305,             0.60782,             0.34783,             0.37858,              0.2332,            0.024081,            0.052023,           0.0076069,            0.009373,            0.009373,            0.009373
                  21,            0.024255,            0.054375,           0.0044432,             0.69087,             0.33943,             0.36705,             0.22865,            0.024095,            0.052161,           0.0077619,             0.00934,             0.00934,             0.00934
                  22,            0.023861,            0.054032,           0.0043104,             0.69776,             0.34307,             0.37398,             0.23442,            0.023699,            0.051413,           0.0076891,            0.009307,            0.009307,            0.009307
                  23,            0.023933,            0.053968,           0.0042196,             0.64127,             0.31675,              0.3697,             0.22984,            0.023708,            0.051425,           0.0072049,            0.009274,            0.009274,            0.009274
                  24,            0.023831,            0.053858,           0.0041181,             0.61257,             0.33775,              0.3701,              0.2253,            0.023849,            0.052168,           0.0076064,            0.009241,            0.009241,            0.009241
                  25,            0.023609,            0.053338,           0.0042192,             0.48503,             0.34168,             0.36812,             0.22703,            0.023679,            0.051621,           0.0075467,            0.009208,            0.009208,            0.009208
                  26,            0.023519,            0.053271,           0.0041105,             0.42809,              0.3673,              0.3678,             0.22801,              0.0237,            0.051852,           0.0079382,            0.009175,            0.009175,            0.009175
                  27,            0.023299,            0.052773,           0.0039829,             0.55852,             0.34589,             0.36306,             0.22172,            0.023851,             0.05251,           0.0079908,            0.009142,            0.009142,            0.009142
                  28,              0.0231,            0.052735,           0.0038899,             0.57876,             0.34629,             0.36995,             0.22892,            0.023646,            0.051778,           0.0075893,            0.009109,            0.009109,            0.009109
                  29,            0.023053,            0.052514,           0.0039012,             0.44453,             0.39311,             0.37948,             0.23064,            0.023684,            0.052062,           0.0074781,            0.009076,            0.009076,            0.009076
                  30,            0.023215,            0.052388,           0.0038331,             0.61204,              0.3673,             0.37199,             0.22807,            0.023702,            0.051918,           0.0075371,            0.009043,            0.009043,            0.009043
                  31,            0.022764,            0.051713,           0.0037009,             0.62574,             0.33932,             0.37672,             0.23106,            0.023575,             0.05167,           0.0075051,             0.00901,             0.00901,             0.00901
                  32,            0.022656,            0.051899,           0.0036696,              0.6431,             0.32111,             0.36944,             0.23051,            0.023592,            0.051704,           0.0075638,            0.008977,            0.008977,            0.008977
                  33,            0.022722,            0.051412,           0.0036887,             0.52285,             0.32332,             0.36686,             0.22898,            0.023414,            0.051533,           0.0075087,            0.008944,            0.008944,            0.008944
                  34,            0.022722,            0.051673,            0.003516,             0.60593,             0.34075,             0.37268,             0.23144,            0.023553,            0.051808,           0.0076013,            0.008911,            0.008911,            0.008911
                  35,            0.022477,            0.051363,           0.0034452,             0.59449,             0.34114,             0.36851,             0.23068,            0.023435,            0.051628,           0.0075931,            0.008878,            0.008878,            0.008878
                  36,            0.022302,            0.051297,           0.0034646,             0.58671,             0.35593,             0.37751,             0.23467,            0.023369,            0.051685,           0.0074388,            0.008845,            0.008845,            0.008845
                  37,            0.022309,            0.050534,           0.0033555,             0.51065,             0.36755,             0.38506,              0.2407,             0.02321,            0.051304,           0.0075516,            0.008812,            0.008812,            0.008812
                  38,            0.022307,            0.050915,           0.0033766,             0.59373,             0.34771,              0.3765,             0.23423,             0.02339,            0.051954,           0.0076119,            0.008779,            0.008779,            0.008779
                  39,            0.022126,            0.050487,           0.0033137,             0.62378,             0.33846,             0.37429,             0.23254,            0.023272,            0.051807,           0.0077307,            0.008746,            0.008746,            0.008746
                  40,            0.021919,             0.05042,           0.0032866,              0.6035,             0.34746,             0.37457,             0.23466,            0.023223,            0.051617,           0.0076223,            0.008713,            0.008713,            0.008713
                  41,            0.022025,            0.050584,           0.0033631,             0.60184,             0.35652,             0.37529,             0.23558,            0.023308,            0.051787,           0.0077027,             0.00868,             0.00868,             0.00868
                  42,            0.021918,            0.050059,           0.0032274,             0.50153,             0.35187,              0.3765,             0.23725,            0.023245,            0.051675,            0.007491,            0.008647,            0.008647,            0.008647
                  43,            0.021861,            0.050227,           0.0032107,             0.71734,             0.34454,             0.37696,              0.2391,            0.023145,            0.051545,           0.0074694,            0.008614,            0.008614,            0.008614
                  44,             0.02183,             0.05007,           0.0032444,             0.62954,             0.34938,             0.38337,             0.24294,            0.023087,            0.051385,           0.0074389,            0.008581,            0.008581,            0.008581
                  45,            0.021624,            0.049937,           0.0031518,             0.59065,             0.35727,             0.37822,             0.23583,            0.023129,            0.051567,           0.0075549,            0.008548,            0.008548,            0.008548
                  46,             0.02173,            0.049777,            0.003199,             0.48785,             0.34876,             0.37393,             0.23529,             0.02317,             0.05166,           0.0075698,            0.008515,            0.008515,            0.008515
                  47,            0.021622,            0.049771,           0.0030943,             0.48253,             0.35729,             0.38041,             0.24139,            0.023099,            0.051606,           0.0075776,            0.008482,            0.008482,            0.008482
                  48,            0.021667,            0.049567,           0.0030777,             0.62331,             0.35376,             0.38538,             0.24173,            0.023116,            0.051767,           0.0075053,            0.008449,            0.008449,            0.008449
                  49,            0.021434,            0.049181,           0.0031109,             0.59963,             0.37039,             0.39017,             0.24524,            0.023057,            0.051618,           0.0073584,            0.008416,            0.008416,            0.008416
                  50,             0.02147,            0.049083,           0.0030518,             0.59319,             0.37266,             0.38923,             0.24477,            0.023055,            0.051614,           0.0074346,            0.008383,            0.008383,            0.008383
                  51,            0.021396,            0.049256,           0.0030845,              0.6214,             0.33755,             0.38171,             0.24096,            0.023049,            0.051691,           0.0075041,             0.00835,             0.00835,             0.00835
                  52,            0.021268,            0.049089,           0.0030379,              0.5773,             0.36665,             0.37888,             0.23829,            0.023032,            0.051704,           0.0074703,            0.008317,            0.008317,            0.008317
                  53,            0.021155,            0.048747,           0.0028412,             0.48456,              0.3603,             0.37624,               0.236,            0.023105,            0.051797,           0.0074954,            0.008284,            0.008284,            0.008284
                  54,            0.021313,            0.049014,           0.0030213,              0.5078,             0.35567,             0.37542,             0.23771,            0.023077,            0.051756,           0.0075274,            0.008251,            0.008251,            0.008251
                  55,             0.02104,            0.048519,           0.0029269,             0.64018,             0.33409,             0.37663,             0.23915,            0.023058,            0.051756,           0.0075331,            0.008218,            0.008218,            0.008218
                  56,            0.020995,            0.048483,            0.002848,             0.60187,             0.34856,              0.3767,             0.23952,            0.023054,            0.051783,           0.0075686,            0.008185,            0.008185,            0.008185
                  57,            0.021089,             0.04875,           0.0029495,             0.62527,             0.34102,             0.37871,             0.24121,            0.023034,            0.051781,           0.0076085,            0.008152,            0.008152,            0.008152
                  58,            0.020989,            0.048561,           0.0028416,             0.48263,             0.35572,             0.37672,             0.23902,            0.023036,            0.051859,           0.0076268,            0.008119,            0.008119,            0.008119
                  59,            0.020927,            0.048265,            0.002819,             0.48693,             0.35429,             0.37532,             0.23807,            0.023053,            0.051926,           0.0075694,            0.008086,            0.008086,            0.008086
                  60,            0.020903,            0.048146,           0.0028275,             0.62316,             0.34231,             0.37619,             0.23818,            0.023047,             0.05194,           0.0075493,            0.008053,            0.008053,            0.008053
                  61,            0.020806,            0.048002,           0.0028296,             0.49911,             0.35575,             0.37787,             0.23858,            0.023064,            0.052009,           0.0075589,             0.00802,             0.00802,             0.00802
                  62,            0.020834,            0.048149,           0.0027957,                 0.5,             0.35248,             0.37701,             0.23768,             0.02305,            0.051971,            0.007597,            0.007987,            0.007987,            0.007987
                  63,            0.020714,            0.047857,           0.0027596,             0.48996,             0.35241,             0.37878,             0.23907,            0.023035,            0.051923,           0.0076635,            0.007954,            0.007954,            0.007954
                  64,            0.020743,            0.047722,           0.0027623,             0.49311,             0.35518,             0.37885,             0.23813,            0.023036,            0.051935,           0.0076852,            0.007921,            0.007921,            0.007921
                  65,            0.020686,            0.047723,           0.0027698,             0.49842,             0.35176,             0.37759,             0.23785,            0.023054,            0.052018,           0.0076499,            0.007888,            0.007888,            0.007888
                  66,            0.020512,            0.047739,           0.0027486,             0.49887,             0.35249,             0.37671,             0.23847,            0.023055,            0.052061,           0.0076431,            0.007855,            0.007855,            0.007855
                  67,            0.020555,            0.047716,           0.0026905,             0.48764,              0.3624,             0.37521,             0.23684,            0.023052,            0.052076,           0.0076318,            0.007822,            0.007822,            0.007822
                  68,            0.020474,            0.047092,            0.002752,             0.48272,             0.35703,             0.37462,             0.23627,            0.023052,            0.052095,           0.0076443,            0.007789,            0.007789,            0.007789
                  69,            0.020491,            0.047329,           0.0026616,             0.49296,             0.35227,             0.37308,             0.23661,             0.02304,            0.052076,           0.0076725,            0.007756,            0.007756,            0.007756
                  70,            0.020342,            0.047197,           0.0026963,             0.48022,             0.34894,             0.37295,             0.23611,            0.023021,            0.052061,           0.0076979,            0.007723,            0.007723,            0.007723
                  71,             0.02033,            0.047206,           0.0027248,             0.46802,             0.35998,             0.37267,             0.23602,            0.023014,            0.052061,           0.0077214,             0.00769,             0.00769,             0.00769
                  72,            0.020416,            0.047064,           0.0026466,             0.45862,             0.36471,             0.37251,             0.23559,            0.023011,            0.052064,           0.0077393,            0.007657,            0.007657,            0.007657
                  73,            0.020236,            0.046878,            0.002618,             0.56344,             0.36013,             0.37228,             0.23532,             0.02301,            0.052086,           0.0077344,            0.007624,            0.007624,            0.007624
                  74,            0.020318,            0.046816,           0.0026188,             0.56059,             0.36242,             0.37255,             0.23516,            0.022995,             0.05208,           0.0077282,            0.007591,            0.007591,            0.007591
                  75,            0.020255,            0.046818,           0.0025467,             0.57868,             0.35866,               0.372,             0.23536,            0.022975,            0.052046,           0.0077349,            0.007558,            0.007558,            0.007558
                  76,            0.020116,            0.047113,           0.0025046,             0.48131,             0.36279,             0.37314,             0.23567,            0.022969,            0.052051,           0.0077341,            0.007525,            0.007525,            0.007525
                  77,            0.020147,            0.046758,            0.002594,              0.4803,             0.35939,              0.3739,              0.2362,            0.022965,            0.052068,           0.0077404,            0.007492,            0.007492,            0.007492
                  78,            0.020111,            0.046969,           0.0025513,             0.58382,             0.35447,             0.37244,             0.23616,            0.022955,            0.052063,           0.0077578,            0.007459,            0.007459,            0.007459
                  79,            0.020152,            0.046291,           0.0025723,             0.58362,              0.3546,             0.37184,             0.23631,            0.022951,            0.052057,           0.0077621,            0.007426,            0.007426,            0.007426
                  80,            0.020042,            0.046889,            0.002508,             0.59074,             0.35192,             0.37228,             0.23641,            0.022949,            0.052068,           0.0077648,            0.007393,            0.007393,            0.007393
                  81,             0.02007,            0.046895,           0.0024899,             0.58883,             0.35234,             0.37275,             0.23705,            0.022949,            0.052072,           0.0077716,             0.00736,             0.00736,             0.00736
                  82,            0.019934,            0.046707,           0.0024353,             0.58897,             0.35377,             0.37252,             0.23759,            0.022946,            0.052064,           0.0077754,            0.007327,            0.007327,            0.007327
                  83,            0.019995,            0.046346,           0.0024864,             0.58949,             0.34883,               0.373,              0.2381,            0.022944,            0.052063,            0.007765,            0.007294,            0.007294,            0.007294
                  84,            0.019825,            0.046688,           0.0024878,             0.58027,             0.35703,             0.37365,             0.23804,             0.02294,            0.052056,           0.0077698,            0.007261,            0.007261,            0.007261
                  85,            0.019919,            0.046286,           0.0024428,             0.57862,             0.36106,             0.37442,             0.23815,            0.022934,            0.052048,           0.0077679,            0.007228,            0.007228,            0.007228
                  86,            0.019741,            0.046032,           0.0024514,             0.57832,             0.36301,              0.3769,             0.23828,            0.022932,            0.052043,           0.0077786,            0.007195,            0.007195,            0.007195
                  87,             0.01976,            0.045863,           0.0023579,             0.56972,             0.36362,             0.37653,             0.23811,            0.022932,            0.052046,           0.0077893,            0.007162,            0.007162,            0.007162
                  88,            0.019787,            0.046168,           0.0024132,             0.56275,             0.36445,              0.3765,             0.23844,             0.02293,            0.052057,           0.0078035,            0.007129,            0.007129,            0.007129
                  89,            0.019752,             0.04627,           0.0023795,             0.56551,             0.36314,             0.37457,             0.23818,            0.022926,            0.052064,           0.0078144,            0.007096,            0.007096,            0.007096
                  90,            0.019637,            0.045822,           0.0023508,             0.57393,             0.36058,             0.37436,             0.23779,            0.022922,            0.052067,           0.0078293,            0.007063,            0.007063,            0.007063
                  91,            0.019592,            0.045861,           0.0023213,             0.56317,             0.36795,              0.3744,             0.23741,             0.02292,            0.052066,           0.0078409,             0.00703,             0.00703,             0.00703
                  92,            0.019547,            0.046041,           0.0023618,             0.56188,              0.3675,             0.37445,             0.23704,            0.022919,             0.05207,           0.0078442,            0.006997,            0.006997,            0.006997
                  93,             0.01963,            0.045827,           0.0023691,             0.56506,             0.36994,             0.37662,             0.23716,            0.022921,            0.052076,            0.007846,            0.006964,            0.006964,            0.006964
                  94,            0.019459,            0.045555,            0.002365,             0.56536,             0.36839,             0.37622,             0.23738,             0.02292,            0.052075,           0.0078508,            0.006931,            0.006931,            0.006931
                  95,            0.019523,            0.045647,           0.0023265,             0.56944,             0.37019,             0.37694,             0.23734,             0.02292,            0.052077,           0.0078601,            0.006898,            0.006898,            0.006898
                  96,            0.019421,            0.045662,           0.0022864,             0.55817,             0.37141,             0.37623,             0.23684,            0.022917,            0.052078,           0.0078726,            0.006865,            0.006865,            0.006865
                  97,            0.019439,            0.045612,           0.0022616,             0.55672,             0.37122,             0.37597,             0.23678,            0.022917,            0.052086,           0.0078884,            0.006832,            0.006832,            0.006832
                  98,            0.019407,            0.045438,           0.0023111,             0.55052,              0.3707,             0.37281,              0.2358,            0.022914,            0.052082,           0.0079005,            0.006799,            0.006799,            0.006799
                  99,            0.019308,            0.045266,           0.0022256,             0.54616,             0.36695,             0.37244,              0.2354,            0.022912,            0.052093,           0.0079091,            0.006766,            0.006766,            0.006766
