               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.081769,            0.051152,            0.026171,             0.88135,            0.087236,            0.088088,            0.040888,            0.067243,            0.070766,            0.014272,            0.070061,           0.0033266,           0.0033266
                   1,            0.067951,            0.042808,            0.016231,             0.87954,             0.13144,             0.16446,            0.082886,            0.057792,            0.069812,             0.01218,            0.040039,           0.0066379,           0.0066379
                   2,            0.063428,            0.042372,            0.014525,             0.57037,             0.24057,             0.22068,             0.11829,            0.056161,            0.068341,            0.011107,           0.0099948,           0.0099273,           0.0099273
                   3,            0.059083,            0.042201,            0.013077,             0.54875,             0.22064,              0.2246,             0.12344,            0.051533,            0.069196,            0.010674,            0.009901,            0.009901,            0.009901
                   4,            0.056042,            0.041487,            0.012152,             0.63492,             0.24183,             0.25795,             0.14095,            0.051206,            0.067468,             0.01011,            0.009901,            0.009901,            0.009901
                   5,            0.053891,             0.04081,            0.011408,             0.64076,             0.25227,             0.27569,             0.14769,            0.049172,            0.066437,           0.0095954,            0.009868,            0.009868,            0.009868
                   6,             0.05235,            0.040436,            0.010886,             0.50859,             0.25763,             0.26805,             0.15358,            0.049221,            0.066238,           0.0095914,            0.009835,            0.009835,            0.009835
                   7,            0.051109,            0.039918,            0.010311,             0.57515,              0.2828,              0.2853,             0.16451,            0.049246,            0.066662,           0.0092244,            0.009802,            0.009802,            0.009802
                   8,            0.050273,            0.039397,            0.010012,             0.56125,             0.30475,             0.29611,             0.17343,            0.047657,            0.064982,           0.0091538,            0.009769,            0.009769,            0.009769
                   9,            0.049756,            0.038972,           0.0096102,             0.60643,              0.2693,             0.29878,             0.17344,            0.047337,            0.064749,           0.0089339,            0.009736,            0.009736,            0.009736
                  10,            0.049114,            0.038932,           0.0093148,             0.57708,             0.29251,              0.3061,             0.17987,            0.047115,            0.065068,           0.0090465,            0.009703,            0.009703,            0.009703
                  11,            0.048537,             0.03843,           0.0091055,             0.61843,             0.26999,             0.31063,             0.18032,            0.047529,            0.064857,            0.008817,             0.00967,             0.00967,             0.00967
                  12,            0.048091,            0.038191,           0.0088922,             0.63616,             0.27251,             0.30158,             0.17982,            0.046852,            0.064886,             0.00873,            0.009637,            0.009637,            0.009637
                  13,             0.04785,            0.037964,           0.0087867,             0.63022,             0.28301,             0.30661,             0.18322,            0.046684,            0.064867,           0.0086788,            0.009604,            0.009604,            0.009604
                  14,             0.04756,            0.037837,           0.0086549,             0.66206,             0.28846,              0.3288,             0.19597,            0.046201,             0.06453,           0.0085453,            0.009571,            0.009571,            0.009571
                  15,            0.047291,            0.037679,            0.008462,             0.64172,             0.28629,             0.32001,             0.19013,            0.046479,            0.064685,           0.0086388,            0.009538,            0.009538,            0.009538
                  16,             0.04685,            0.037508,           0.0083257,             0.61742,              0.3048,             0.33497,             0.19647,            0.046006,            0.063978,           0.0082438,            0.009505,            0.009505,            0.009505
                  17,            0.046685,            0.037151,           0.0082457,             0.49437,             0.31547,             0.32547,             0.19306,            0.045849,             0.06404,           0.0084859,            0.009472,            0.009472,            0.009472
                  18,             0.04628,            0.037121,           0.0080994,             0.62551,             0.29841,             0.32853,             0.19581,            0.046257,             0.06473,           0.0084036,            0.009439,            0.009439,            0.009439
                  19,            0.045846,            0.036979,             0.00791,             0.49037,             0.32747,             0.33954,             0.19614,            0.045595,            0.063602,           0.0081932,            0.009406,            0.009406,            0.009406
                  20,             0.04602,            0.036771,           0.0079024,             0.64455,             0.29697,             0.32782,             0.19457,            0.045807,            0.064388,             0.00822,            0.009373,            0.009373,            0.009373
                  21,             0.04566,            0.036627,           0.0077894,             0.65391,             0.28784,             0.32627,             0.19068,            0.045684,            0.064106,           0.0080802,             0.00934,             0.00934,             0.00934
                  22,            0.045452,            0.036455,            0.007667,              0.5129,             0.30744,             0.32569,             0.19452,            0.045441,            0.063433,           0.0082085,            0.009307,            0.009307,            0.009307
                  23,            0.045113,            0.036255,           0.0075559,             0.66477,              0.3131,             0.34219,               0.202,            0.045325,            0.063719,           0.0081873,            0.009274,            0.009274,            0.009274
                  24,            0.044977,            0.036064,           0.0074596,             0.56731,               0.298,             0.33534,             0.18985,            0.045419,             0.06378,           0.0081415,            0.009241,            0.009241,            0.009241
                  25,            0.045016,            0.036182,           0.0073522,              0.5703,             0.31327,             0.33691,             0.20006,            0.045311,            0.063925,           0.0081681,            0.009208,            0.009208,            0.009208
                  26,            0.044742,            0.035909,           0.0073372,             0.50759,             0.33274,             0.34202,             0.20432,            0.044813,            0.063158,           0.0081615,            0.009175,            0.009175,            0.009175
                  27,            0.044545,            0.035882,           0.0071629,             0.69812,             0.30166,             0.35115,             0.21372,            0.044991,            0.063112,           0.0081153,            0.009142,            0.009142,            0.009142
                  28,            0.044506,            0.035639,           0.0071309,             0.60108,             0.32239,             0.35186,             0.21096,            0.045161,            0.063896,           0.0082136,            0.009109,            0.009109,            0.009109
                  29,            0.044389,            0.035747,           0.0071166,             0.57833,             0.32157,             0.35695,             0.21146,            0.044639,            0.062822,           0.0080062,            0.009076,            0.009076,            0.009076
                  30,            0.044363,            0.035599,           0.0069807,             0.56033,             0.32708,             0.35958,              0.2161,            0.044659,             0.06295,           0.0078663,            0.009043,            0.009043,            0.009043
                  31,            0.044174,            0.035354,            0.006872,             0.59465,             0.32176,             0.34811,             0.21125,            0.044606,            0.062936,           0.0082395,             0.00901,             0.00901,             0.00901
                  32,            0.043975,            0.035396,           0.0068316,             0.62384,             0.31504,             0.34357,             0.20897,            0.044526,            0.062943,           0.0078873,            0.008977,            0.008977,            0.008977
                  33,            0.043942,             0.03542,            0.006786,             0.71694,             0.33603,             0.35691,             0.21485,            0.044858,            0.063735,           0.0079765,            0.008944,            0.008944,            0.008944
                  34,            0.043827,             0.03532,           0.0067801,             0.60703,             0.31037,             0.34419,             0.20906,            0.044392,            0.062958,           0.0080862,            0.008911,            0.008911,            0.008911
                  35,            0.043784,            0.035114,           0.0066272,             0.61537,             0.32874,             0.35599,             0.21743,            0.044393,            0.062894,           0.0080921,            0.008878,            0.008878,            0.008878
                  36,            0.043664,            0.034953,           0.0066435,             0.61458,             0.31455,             0.35467,             0.21703,            0.044332,             0.06322,            0.007811,            0.008845,            0.008845,            0.008845
                  37,            0.043494,            0.034922,            0.006516,             0.61577,             0.32107,              0.3642,             0.21953,            0.044645,             0.06337,            0.007957,            0.008812,            0.008812,            0.008812
                  38,            0.043364,            0.034718,           0.0064202,             0.72645,             0.32521,             0.36452,              0.2203,            0.044123,            0.062629,           0.0081286,            0.008779,            0.008779,            0.008779
                  39,            0.043067,            0.034617,           0.0064021,             0.62001,             0.32993,             0.36552,             0.21514,            0.044518,            0.063144,           0.0080164,            0.008746,            0.008746,            0.008746
                  40,            0.043451,            0.034797,           0.0063657,             0.55706,             0.34827,             0.36086,             0.21969,            0.044161,            0.062828,           0.0079344,            0.008713,            0.008713,            0.008713
                  41,            0.043235,             0.03463,           0.0063179,             0.63174,             0.32479,             0.36466,             0.22326,            0.044128,            0.062789,           0.0080067,             0.00868,             0.00868,             0.00868
                  42,            0.042842,            0.034563,           0.0062364,             0.54436,             0.33531,             0.35705,             0.21813,            0.043876,            0.062438,           0.0079832,            0.008647,            0.008647,            0.008647
                  43,            0.042965,            0.034459,           0.0061868,             0.60648,             0.32681,             0.36451,             0.22254,             0.04406,            0.062694,           0.0080353,            0.008614,            0.008614,            0.008614
                  44,            0.042992,            0.034494,           0.0060892,             0.56591,             0.33616,             0.36175,             0.22429,            0.043992,            0.062652,            0.008213,            0.008581,            0.008581,            0.008581
                  45,            0.042548,            0.034402,           0.0060288,             0.57527,             0.33784,             0.36192,             0.22537,            0.044261,            0.063299,           0.0080058,            0.008548,            0.008548,            0.008548
                  46,             0.04253,            0.034287,           0.0060202,             0.69342,             0.30147,             0.35371,             0.21725,            0.044262,            0.063183,           0.0081117,            0.008515,            0.008515,            0.008515
                  47,             0.04257,            0.034387,           0.0060055,             0.60422,             0.32571,             0.36045,             0.22308,            0.043975,            0.062853,           0.0081885,            0.008482,            0.008482,            0.008482
                  48,            0.042631,            0.034304,           0.0059923,             0.59956,             0.33899,             0.36525,             0.22602,            0.044286,            0.063327,           0.0080042,            0.008449,            0.008449,            0.008449
                  49,            0.042456,            0.034163,           0.0059758,             0.55017,             0.34014,             0.35744,             0.21907,            0.044221,            0.063273,            0.008188,            0.008416,            0.008416,            0.008416
                  50,            0.042492,            0.034295,           0.0059197,             0.69461,             0.32032,             0.35908,             0.22142,            0.043953,            0.062846,           0.0079563,            0.008383,            0.008383,            0.008383
                  51,            0.042422,            0.034051,           0.0057573,             0.71604,             0.33918,             0.36512,             0.22572,            0.043733,            0.062544,           0.0081079,             0.00835,             0.00835,             0.00835
                  52,            0.042245,            0.033921,           0.0057981,             0.63299,             0.33315,             0.36859,             0.22625,            0.043759,            0.062501,           0.0079437,            0.008317,            0.008317,            0.008317
                  53,            0.042136,            0.033761,           0.0056325,             0.62744,             0.32716,             0.36743,              0.2232,            0.043925,            0.062859,           0.0078948,            0.008284,            0.008284,            0.008284
                  54,            0.042201,            0.033876,           0.0056945,             0.70031,             0.33807,             0.36613,             0.22592,            0.043778,            0.062722,           0.0080257,            0.008251,            0.008251,            0.008251
                  55,            0.041952,            0.033917,           0.0056151,             0.59414,             0.33066,             0.36143,             0.22736,            0.043618,            0.062431,           0.0080272,            0.008218,            0.008218,            0.008218
                  56,            0.042039,            0.033713,           0.0055095,             0.66441,             0.34996,             0.37416,              0.2338,            0.043828,             0.06281,           0.0080567,            0.008185,            0.008185,            0.008185
