               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.084029,            0.049084,            0.024816,             0.83936,             0.10536,            0.088567,            0.035726,            0.072827,            0.067961,            0.015398,            0.070086,           0.0033238,           0.0033238
                   1,             0.06964,            0.040993,            0.014223,             0.83561,             0.15872,             0.17063,            0.084657,            0.060577,            0.066348,            0.012824,            0.040064,           0.0066352,           0.0066352
                   2,            0.064979,            0.040408,            0.012716,             0.79069,             0.18617,             0.20856,             0.11158,            0.056754,            0.066481,            0.011734,             0.01002,           0.0099245,           0.0099245
                   3,            0.060616,            0.040111,            0.011673,             0.80821,             0.20102,             0.24527,             0.13201,            0.053757,             0.06538,            0.011122,            0.009901,            0.009901,            0.009901
                   4,            0.057385,            0.039634,            0.011015,             0.69277,             0.23372,              0.2517,             0.13696,             0.05165,            0.066172,            0.010872,            0.009901,            0.009901,            0.009901
                   5,            0.054985,            0.039259,            0.010437,             0.73289,             0.24109,             0.27247,             0.15404,            0.050382,            0.064598,            0.010156,            0.009868,            0.009868,            0.009868
                   6,            0.053738,            0.038971,            0.010019,             0.57836,             0.26682,             0.28661,             0.16063,             0.05005,             0.06415,           0.0099028,            0.009835,            0.009835,            0.009835
                   7,            0.052279,            0.038736,           0.0096307,             0.48278,             0.31925,             0.29451,             0.16514,            0.048577,            0.063853,              0.0096,            0.009802,            0.009802,            0.009802
                   8,             0.05161,            0.038235,           0.0094558,             0.51401,             0.31838,             0.32157,             0.17607,            0.048413,            0.063505,           0.0093383,            0.009769,            0.009769,            0.009769
                   9,            0.050858,            0.037933,           0.0091389,             0.52022,             0.35404,             0.33226,              0.1828,            0.047544,            0.063013,           0.0094529,            0.009736,            0.009736,            0.009736
                  10,            0.050329,            0.037902,           0.0089849,             0.71862,             0.28395,             0.32367,             0.18144,             0.04779,            0.063375,           0.0093103,            0.009703,            0.009703,            0.009703
                  11,            0.049745,            0.037557,           0.0088265,             0.61133,              0.3241,             0.34029,             0.19177,            0.047114,            0.062379,           0.0091761,             0.00967,             0.00967,             0.00967
                  12,            0.049119,            0.037348,           0.0085398,             0.56045,             0.34158,             0.34247,               0.195,            0.047138,            0.062391,           0.0088985,            0.009637,            0.009637,            0.009637
                  13,            0.049093,            0.037049,           0.0085184,             0.55641,             0.33905,             0.33857,             0.18943,            0.046439,            0.062195,           0.0090065,            0.009604,            0.009604,            0.009604
                  14,            0.048523,            0.037221,           0.0082148,             0.60454,             0.33716,             0.35464,             0.19632,            0.046371,             0.06226,           0.0088441,            0.009571,            0.009571,            0.009571
                  15,            0.048391,            0.036935,           0.0081662,             0.60597,             0.33185,             0.34566,             0.19808,            0.046185,            0.062102,           0.0088353,            0.009538,            0.009538,            0.009538
                  16,             0.04822,            0.036928,            0.008072,             0.56568,             0.34345,             0.34702,              0.1991,            0.046319,            0.062384,           0.0088655,            0.009505,            0.009505,            0.009505
                  17,            0.047679,            0.036588,           0.0079917,             0.63628,             0.34454,             0.36113,             0.20511,            0.045759,            0.061461,           0.0087471,            0.009472,            0.009472,            0.009472
                  18,            0.047534,            0.036497,           0.0078675,             0.64375,             0.34818,             0.36838,             0.20999,             0.04555,             0.06122,           0.0086254,            0.009439,            0.009439,            0.009439
                  19,            0.047434,            0.036329,           0.0077249,              0.6205,             0.35293,             0.36389,             0.20545,            0.045555,             0.06155,           0.0086563,            0.009406,            0.009406,            0.009406
                  20,            0.047369,            0.036376,           0.0076346,             0.58219,             0.36557,             0.36389,              0.2099,            0.045412,            0.061242,           0.0087301,            0.009373,            0.009373,            0.009373
                  21,            0.046833,            0.036148,           0.0076007,             0.64661,              0.3483,             0.37518,             0.21233,            0.045295,            0.061293,           0.0085969,             0.00934,             0.00934,             0.00934
                  22,            0.047109,            0.036168,           0.0075559,             0.68129,             0.34716,             0.37773,             0.21453,             0.04523,            0.061404,           0.0085841,            0.009307,            0.009307,            0.009307
                  23,            0.046584,            0.036055,           0.0074645,             0.63591,             0.36145,             0.38026,             0.21617,            0.044984,            0.060979,           0.0084504,            0.009274,            0.009274,            0.009274
                  24,            0.046782,             0.03588,           0.0074041,             0.71956,             0.34077,             0.38045,             0.21782,            0.045045,            0.061094,           0.0085004,            0.009241,            0.009241,            0.009241
                  25,            0.046276,            0.035739,           0.0072558,             0.62824,              0.3457,              0.3783,             0.21461,            0.044879,            0.061183,           0.0083539,            0.009208,            0.009208,            0.009208
                  26,            0.046093,            0.035777,           0.0072141,             0.62293,             0.35069,             0.37966,             0.21658,            0.044897,            0.061094,           0.0086004,            0.009175,            0.009175,            0.009175
                  27,            0.046211,            0.035644,           0.0070414,             0.66282,             0.34706,             0.37973,             0.21824,            0.044709,            0.061346,           0.0085329,            0.009142,            0.009142,            0.009142
                  28,            0.045987,            0.035663,           0.0070962,             0.65002,             0.35244,             0.37535,             0.21817,            0.044852,             0.06087,           0.0085107,            0.009109,            0.009109,            0.009109
                  29,            0.045917,            0.035537,           0.0070271,             0.69366,             0.34191,             0.38203,             0.21529,            0.044798,             0.06103,            0.008658,            0.009076,            0.009076,            0.009076
                  30,            0.045866,            0.035582,           0.0070146,             0.67886,             0.34717,             0.38955,             0.22107,            0.044653,            0.060583,           0.0085157,            0.009043,            0.009043,            0.009043
                  31,            0.045525,            0.035196,            0.006936,             0.68753,             0.35664,             0.38731,             0.22474,            0.044475,            0.060575,           0.0084599,             0.00901,             0.00901,             0.00901
                  32,            0.045415,            0.035092,            0.006768,             0.66441,             0.36008,             0.38422,             0.22143,            0.044549,             0.06086,           0.0085356,            0.008977,            0.008977,            0.008977
                  33,             0.04551,            0.035112,           0.0068147,             0.68445,             0.36367,             0.39847,             0.22578,            0.044518,            0.060785,           0.0085309,            0.008944,            0.008944,            0.008944
                  34,            0.045285,             0.03511,           0.0067097,             0.71628,             0.34183,             0.39051,             0.22373,            0.044391,            0.060914,           0.0085729,            0.008911,            0.008911,            0.008911
                  35,            0.045006,            0.035042,           0.0065867,             0.66548,             0.36441,             0.39108,             0.22724,            0.044259,            0.060395,           0.0084358,            0.008878,            0.008878,            0.008878
                  36,            0.044965,            0.034872,           0.0065444,             0.70016,             0.35247,             0.39147,              0.2286,            0.044212,            0.060606,           0.0084349,            0.008845,            0.008845,            0.008845
                  37,            0.044955,            0.034895,           0.0065698,             0.66713,             0.37122,             0.38843,             0.22659,            0.044176,            0.060724,           0.0084981,            0.008812,            0.008812,            0.008812
                  38,            0.044926,            0.034856,            0.006469,              0.6798,             0.36672,             0.39839,             0.23063,            0.044197,            0.060625,           0.0085188,            0.008779,            0.008779,            0.008779
                  39,            0.044868,            0.034631,           0.0064419,             0.67099,              0.3637,             0.39376,             0.22976,            0.044094,            0.060454,           0.0084469,            0.008746,            0.008746,            0.008746
                  40,            0.044787,            0.034687,            0.006373,             0.68163,              0.3742,             0.40454,              0.2359,            0.044139,            0.060446,           0.0085216,            0.008713,            0.008713,            0.008713
                  41,            0.044446,            0.034636,           0.0062449,             0.68278,             0.36591,             0.39153,             0.22377,            0.044198,            0.060743,           0.0084728,             0.00868,             0.00868,             0.00868
                  42,            0.044575,            0.034491,            0.006158,             0.69505,             0.36558,             0.39901,             0.22908,            0.043918,            0.060266,           0.0084689,            0.008647,            0.008647,            0.008647
                  43,            0.044205,            0.034471,            0.006185,             0.66545,              0.3589,             0.38847,             0.22636,             0.04397,            0.060422,           0.0086918,            0.008614,            0.008614,            0.008614
                  44,            0.044311,             0.03439,           0.0061036,             0.66808,             0.37398,              0.3936,             0.23199,            0.043891,            0.060372,           0.0086089,            0.008581,            0.008581,            0.008581
                  45,            0.044245,            0.034313,           0.0060628,             0.65857,             0.37206,             0.39302,             0.22765,             0.04394,            0.060445,           0.0085188,            0.008548,            0.008548,            0.008548
                  46,            0.044314,            0.034343,           0.0061827,             0.65117,             0.37336,             0.39393,             0.22694,            0.043752,            0.060293,           0.0086584,            0.008515,            0.008515,            0.008515
                  47,            0.044044,            0.034143,           0.0058954,             0.70283,             0.35894,             0.39592,             0.22743,            0.043743,             0.06029,           0.0086764,            0.008482,            0.008482,            0.008482
                  48,             0.04405,            0.034116,           0.0060661,             0.66824,             0.35841,              0.3899,             0.22896,            0.043793,            0.060267,           0.0086506,            0.008449,            0.008449,            0.008449
                  49,             0.04402,            0.034142,             0.00593,             0.65428,             0.36566,             0.38366,             0.22363,            0.043859,            0.060559,           0.0086996,            0.008416,            0.008416,            0.008416
                  50,            0.044148,             0.03405,           0.0058442,             0.67062,             0.37667,             0.39892,             0.23551,            0.043608,            0.060344,           0.0085988,            0.008383,            0.008383,            0.008383
                  51,            0.043778,            0.033965,           0.0057373,              0.7085,             0.37018,             0.39771,             0.23364,            0.043557,            0.060355,           0.0084168,             0.00835,             0.00835,             0.00835
                  52,            0.043607,            0.033899,           0.0056628,             0.69267,             0.35918,             0.39305,             0.23121,             0.04353,             0.06026,            0.008551,            0.008317,            0.008317,            0.008317
                  53,            0.043704,            0.033869,           0.0056873,             0.68189,             0.35945,             0.39363,             0.23006,            0.043592,            0.060435,           0.0086899,            0.008284,            0.008284,            0.008284
                  54,            0.043444,             0.03361,           0.0056141,             0.65657,             0.37137,             0.39451,             0.22926,            0.043647,            0.060559,           0.0085825,            0.008251,            0.008251,            0.008251
                  55,            0.043436,            0.033703,           0.0056048,             0.68214,             0.37425,             0.40829,             0.23424,            0.043484,            0.060268,           0.0084107,            0.008218,            0.008218,            0.008218
                  56,             0.04352,            0.033877,           0.0055976,             0.66742,             0.36338,             0.39147,             0.23055,            0.043484,             0.06039,           0.0086713,            0.008185,            0.008185,            0.008185
                  57,            0.043503,            0.033618,           0.0056446,              0.6958,              0.3713,             0.40264,              0.2329,            0.043639,            0.060505,           0.0085917,            0.008152,            0.008152,            0.008152
                  58,            0.043379,            0.033765,           0.0055411,             0.71312,             0.36972,             0.40067,             0.22945,             0.04352,            0.060302,           0.0086486,            0.008119,            0.008119,            0.008119
                  59,            0.043452,            0.033333,           0.0053625,             0.71957,             0.35675,             0.39874,             0.23221,            0.043384,            0.060365,           0.0086164,            0.008086,            0.008086,            0.008086
