               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.058816,            0.050118,            0.025039,             0.77826,             0.12148,             0.13879,            0.067319,            0.040104,            0.061425,            0.013616,            0.070035,           0.0033294,           0.0033294
                   1,             0.04663,            0.042196,            0.013602,             0.71388,             0.20839,             0.21042,             0.11484,            0.034879,            0.058187,             0.01162,            0.040013,           0.0066408,           0.0066408
                   2,            0.041757,            0.040706,            0.011212,             0.80044,             0.22139,             0.25271,             0.13305,             0.03184,            0.057285,            0.010645,           0.0099693,           0.0099301,           0.0099301
                   3,            0.037488,             0.04022,           0.0099579,             0.68176,             0.24979,              0.2693,             0.15447,            0.029203,            0.057452,            0.010221,            0.009901,            0.009901,            0.009901
                   4,            0.034624,            0.039384,           0.0087691,             0.62244,             0.26134,             0.28106,             0.16169,            0.029005,            0.057375,           0.0097913,            0.009901,            0.009901,            0.009901
                   5,            0.032554,            0.038641,           0.0081759,             0.75894,               0.261,             0.30658,             0.17707,            0.027991,            0.055969,           0.0087808,            0.009868,            0.009868,            0.009868
                   6,            0.030933,            0.037619,           0.0073871,             0.69406,             0.28087,             0.30724,             0.18001,            0.026926,            0.055159,           0.0090171,            0.009835,            0.009835,            0.009835
                   7,            0.030065,             0.03685,           0.0069758,             0.75283,             0.29068,             0.32776,             0.19235,            0.026389,            0.054401,           0.0087406,            0.009802,            0.009802,            0.009802
                   8,            0.029004,            0.036029,           0.0065575,             0.74223,              0.2996,             0.33359,             0.19342,            0.026291,            0.054779,           0.0087654,            0.009769,            0.009769,            0.009769
                   9,            0.028154,            0.035489,           0.0064071,              0.7814,             0.29497,             0.34178,             0.19793,            0.025771,            0.053982,           0.0082166,            0.009736,            0.009736,            0.009736
                  10,            0.027776,            0.035208,           0.0060639,             0.76046,             0.29301,             0.33191,             0.19841,            0.025826,            0.054269,           0.0083385,            0.009703,            0.009703,            0.009703
                  11,            0.027195,            0.034765,           0.0058178,             0.75265,             0.29403,             0.34124,             0.20692,            0.025645,            0.053929,           0.0082324,             0.00967,             0.00967,             0.00967
                  12,            0.026869,            0.034428,           0.0055964,             0.78356,             0.30011,             0.35735,             0.21464,            0.025338,             0.05387,           0.0078632,            0.009637,            0.009637,            0.009637
                  13,            0.026363,            0.033975,           0.0054397,             0.77523,             0.31025,             0.35429,             0.21457,            0.025289,            0.053335,           0.0077787,            0.009604,            0.009604,            0.009604
                  14,            0.026005,            0.033833,           0.0053045,             0.76463,             0.31344,             0.35167,             0.20898,            0.025213,            0.053191,           0.0082227,            0.009571,            0.009571,            0.009571
                  15,             0.02588,            0.033273,           0.0050312,              0.6626,             0.32435,             0.35235,             0.21326,            0.025173,            0.053465,           0.0080142,            0.009538,            0.009538,            0.009538
                  16,            0.025534,            0.033086,           0.0049195,             0.67104,             0.33394,              0.3529,             0.21154,            0.025192,            0.053653,           0.0079135,            0.009505,            0.009505,            0.009505
                  17,            0.025373,            0.032955,            0.004816,              0.7755,             0.30638,             0.34774,             0.21204,            0.024841,            0.053169,           0.0077361,            0.009472,            0.009472,            0.009472
                  18,            0.025023,            0.032632,           0.0046209,             0.60914,             0.32425,             0.36483,             0.21754,            0.024648,            0.053092,           0.0078904,            0.009439,            0.009439,            0.009439
                  19,            0.024892,            0.032489,           0.0044791,             0.67505,             0.34401,             0.37368,             0.22762,             0.02494,            0.053098,           0.0076801,            0.009406,            0.009406,            0.009406
                  20,            0.024822,            0.032273,           0.0044968,             0.70656,             0.33795,             0.36345,             0.22079,            0.024776,            0.053162,           0.0075764,            0.009373,            0.009373,            0.009373
                  21,            0.024555,            0.032103,            0.004396,             0.71227,             0.34958,             0.37966,             0.23147,            0.024587,            0.053236,            0.007569,             0.00934,             0.00934,             0.00934
                  22,            0.024311,            0.031905,           0.0042941,             0.69487,             0.34607,             0.36954,             0.22634,            0.024279,            0.052042,           0.0079994,            0.009307,            0.009307,            0.009307
                  23,            0.024071,            0.031776,           0.0041291,             0.56151,             0.34683,             0.36336,             0.22491,            0.024438,            0.053177,           0.0076682,            0.009274,            0.009274,            0.009274
                  24,            0.024158,            0.031759,           0.0041266,             0.69817,             0.33541,             0.36783,             0.22384,            0.024409,            0.053034,           0.0076185,            0.009241,            0.009241,            0.009241
                  25,            0.023832,            0.031363,           0.0039984,             0.66849,             0.34713,             0.35929,             0.21904,            0.024435,            0.053202,           0.0079915,            0.009208,            0.009208,            0.009208
                  26,            0.023745,            0.031303,           0.0037752,             0.54486,             0.36159,             0.36881,             0.22477,            0.024372,            0.053108,           0.0077046,            0.009175,            0.009175,            0.009175
                  27,            0.023599,            0.031087,            0.003821,             0.58749,             0.33044,             0.35993,             0.21902,            0.024286,            0.053085,            0.007776,            0.009142,            0.009142,            0.009142
                  28,            0.023421,            0.030927,           0.0037093,              0.6928,             0.34712,               0.368,             0.22449,              0.0241,            0.052632,           0.0076636,            0.009109,            0.009109,            0.009109
                  29,            0.023306,            0.030821,           0.0036297,             0.69863,             0.33064,             0.35623,             0.21422,            0.024151,            0.052648,           0.0079826,            0.009076,            0.009076,            0.009076
                  30,            0.023307,            0.030701,           0.0035828,             0.59681,             0.34436,             0.36965,             0.22456,            0.024197,            0.052988,           0.0076189,            0.009043,            0.009043,            0.009043
                  31,            0.023078,            0.030576,           0.0034986,             0.62413,             0.34022,             0.37305,             0.22902,            0.023888,            0.052268,           0.0077218,             0.00901,             0.00901,             0.00901
                  32,             0.02303,            0.030522,           0.0034366,             0.59923,             0.35378,             0.36896,              0.2265,             0.02405,            0.052921,           0.0078252,            0.008977,            0.008977,            0.008977
                  33,            0.022914,            0.030539,           0.0033511,             0.61517,             0.33832,             0.36665,              0.2262,            0.023967,            0.052596,           0.0082376,            0.008944,            0.008944,            0.008944
                  34,            0.022761,            0.030227,           0.0032636,              0.5416,             0.33414,             0.37591,             0.23113,             0.02368,            0.051998,            0.007777,            0.008911,            0.008911,            0.008911
                  35,            0.022749,            0.030092,            0.003276,             0.64149,             0.32832,             0.36303,             0.22518,            0.023878,            0.052537,           0.0078568,            0.008878,            0.008878,            0.008878
                  36,            0.022469,            0.029872,           0.0031177,             0.61501,             0.33265,             0.36969,             0.22698,            0.023718,            0.052162,           0.0079195,            0.008845,            0.008845,            0.008845
                  37,            0.022541,            0.029922,           0.0032103,             0.58833,             0.32265,             0.36195,             0.22263,            0.023795,            0.052325,            0.008002,            0.008812,            0.008812,            0.008812
                  38,            0.022457,             0.02987,           0.0030813,             0.62481,             0.31311,             0.35999,             0.22538,            0.023716,            0.052279,            0.008105,            0.008779,            0.008779,            0.008779
                  39,            0.022346,            0.029608,           0.0030186,             0.59033,              0.3618,             0.37047,             0.23249,            0.023672,            0.052505,           0.0078984,            0.008746,            0.008746,            0.008746
                  40,            0.022288,            0.029581,            0.003014,             0.59142,             0.34835,             0.36378,             0.22645,            0.023596,            0.052331,           0.0078939,            0.008713,            0.008713,            0.008713
                  41,            0.022344,            0.029531,           0.0030055,             0.62795,             0.32947,             0.36871,             0.22775,            0.023598,            0.052365,           0.0077014,             0.00868,             0.00868,             0.00868
                  42,            0.022014,            0.029509,            0.002971,             0.60232,             0.34878,             0.37038,             0.22405,            0.023603,            0.052381,           0.0078185,            0.008647,            0.008647,            0.008647
                  43,            0.022038,            0.029342,           0.0029596,             0.65837,             0.33033,             0.37218,             0.22899,            0.023632,            0.052327,           0.0079613,            0.008614,            0.008614,            0.008614
                  44,             0.02194,            0.029279,           0.0028159,             0.63689,             0.32532,             0.36933,             0.22832,            0.023624,            0.052349,           0.0078866,            0.008581,            0.008581,            0.008581
                  45,            0.021793,            0.029179,           0.0028706,             0.60223,             0.34797,             0.36912,             0.22675,            0.023479,            0.052164,           0.0077902,            0.008548,            0.008548,            0.008548
                  46,            0.021868,            0.029246,           0.0028081,             0.72888,             0.33568,             0.37484,             0.22746,            0.023481,            0.052458,           0.0078037,            0.008515,            0.008515,            0.008515
                  47,            0.021595,            0.028851,           0.0026452,             0.62251,             0.33447,             0.36923,             0.22735,            0.023544,            0.052607,           0.0078568,            0.008482,            0.008482,            0.008482
                  48,            0.021698,            0.028881,           0.0026814,             0.61383,             0.32917,             0.36437,              0.2248,            0.023485,            0.052373,           0.0079953,            0.008449,            0.008449,            0.008449
                  49,            0.021596,            0.028786,           0.0027105,             0.64262,             0.32488,             0.36589,             0.22403,            0.023453,            0.052269,           0.0080942,            0.008416,            0.008416,            0.008416
                  50,            0.021485,            0.028708,           0.0026969,             0.65158,             0.31593,             0.36192,             0.22274,            0.023406,            0.052179,           0.0079448,            0.008383,            0.008383,            0.008383
                  51,            0.021309,            0.028451,           0.0024954,               0.619,             0.33815,             0.36242,             0.22469,            0.023356,            0.052191,           0.0079403,             0.00835,             0.00835,             0.00835
                  52,            0.021323,            0.028447,           0.0025341,             0.61997,             0.34563,             0.37163,             0.22763,            0.023323,            0.052135,           0.0080049,            0.008317,            0.008317,            0.008317
                  53,            0.021205,            0.028483,           0.0026422,             0.64384,             0.33089,             0.37176,             0.23008,            0.023256,            0.052028,           0.0079493,            0.008284,            0.008284,            0.008284
                  54,            0.021171,             0.02848,           0.0025914,             0.62539,               0.343,             0.37492,             0.23098,            0.023282,            0.052091,           0.0079075,            0.008251,            0.008251,            0.008251
                  55,            0.021085,            0.028311,           0.0025426,             0.62345,             0.34534,             0.37567,             0.23009,            0.023289,            0.052103,           0.0079336,            0.008218,            0.008218,            0.008218
                  56,            0.021102,            0.028236,           0.0024716,             0.60835,             0.34529,             0.37325,             0.23006,            0.023285,            0.052152,           0.0079941,            0.008185,            0.008185,            0.008185
                  57,            0.021014,            0.028224,           0.0024258,             0.57443,             0.35045,             0.37024,             0.22773,            0.023286,            0.052233,           0.0081765,            0.008152,            0.008152,            0.008152
                  58,            0.020973,            0.028168,           0.0024995,             0.60308,             0.34547,             0.37498,              0.2282,            0.023267,             0.05224,           0.0081526,            0.008119,            0.008119,            0.008119
                  59,            0.021078,            0.028271,           0.0025477,             0.61419,             0.35029,             0.37458,             0.23021,            0.023202,             0.05216,           0.0080738,            0.008086,            0.008086,            0.008086
                  60,            0.020977,            0.028348,           0.0025485,             0.60905,             0.35114,             0.37165,             0.22829,            0.023153,            0.052067,           0.0080532,            0.008053,            0.008053,            0.008053
                  61,             0.02094,             0.02827,           0.0025362,               0.598,             0.34939,             0.37213,             0.22827,            0.023136,            0.052043,           0.0081112,             0.00802,             0.00802,             0.00802
                  62,            0.020896,            0.028133,           0.0024403,             0.59407,             0.35089,             0.37262,             0.22883,            0.023132,             0.05199,           0.0081181,            0.007987,            0.007987,            0.007987
                  63,            0.020689,            0.027805,           0.0023221,             0.58721,             0.34447,             0.37015,             0.22831,            0.023121,            0.052023,           0.0081281,            0.007954,            0.007954,            0.007954
                  64,            0.020711,            0.027796,           0.0023395,              0.5899,             0.35103,             0.37079,             0.22813,            0.023112,            0.052047,           0.0080984,            0.007921,            0.007921,            0.007921
                  65,            0.020685,            0.027706,           0.0023266,             0.60413,             0.34731,             0.37146,             0.22864,            0.023116,            0.052144,           0.0081305,            0.007888,            0.007888,            0.007888
                  66,            0.020361,            0.027442,           0.0021794,             0.59518,             0.34588,             0.37045,             0.22716,            0.023117,             0.05222,           0.0081692,            0.007855,            0.007855,            0.007855
                  67,            0.020485,             0.02741,           0.0021182,             0.61683,             0.33683,             0.36917,             0.22684,            0.023128,            0.052298,           0.0082107,            0.007822,            0.007822,            0.007822
                  68,            0.020306,            0.027452,           0.0022399,             0.62605,              0.3327,             0.36841,             0.22536,            0.023126,            0.052315,           0.0082174,            0.007789,            0.007789,            0.007789
                  69,            0.020448,            0.027591,           0.0022679,             0.72672,             0.33427,             0.36675,             0.22523,            0.023129,            0.052356,           0.0081962,            0.007756,            0.007756,            0.007756
                  70,            0.020329,            0.027447,            0.002227,             0.62585,             0.33247,             0.36755,             0.22572,            0.023129,             0.05238,           0.0082056,            0.007723,            0.007723,            0.007723
                  71,            0.020305,            0.027394,           0.0022507,             0.61977,             0.33001,             0.36824,             0.22698,            0.023119,            0.052354,           0.0082188,             0.00769,             0.00769,             0.00769
