               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.080369,            0.077187,            0.025768,             0.83121,             0.11163,             0.10537,            0.045495,            0.065465,            0.065893,            0.016681,            0.070086,           0.0033238,           0.0033238
                   1,            0.067137,            0.068846,            0.014559,             0.79718,             0.15538,             0.15268,            0.079175,            0.062037,            0.063311,            0.012247,            0.040064,           0.0066352,           0.0066352
                   2,            0.062039,             0.07041,            0.012602,             0.79437,             0.19207,             0.21163,             0.11682,            0.052284,            0.063318,            0.011306,             0.01002,           0.0099245,           0.0099245
                   3,             0.05713,            0.069314,            0.011577,             0.73721,             0.25513,             0.28531,             0.15356,            0.049728,            0.063567,            0.010469,            0.009901,            0.009901,            0.009901
                   4,            0.053373,            0.067835,            0.010482,              0.7425,             0.26003,             0.29584,             0.16576,            0.045906,            0.063948,             0.01003,            0.009901,            0.009901,            0.009901
                   5,            0.051002,            0.066894,           0.0098253,             0.75461,             0.25751,             0.30975,             0.16982,             0.04591,            0.062875,           0.0096652,            0.009868,            0.009868,            0.009868
                   6,            0.050044,            0.066209,           0.0097139,              0.7595,             0.27151,             0.32454,             0.18289,            0.044943,            0.062307,           0.0094315,            0.009835,            0.009835,            0.009835
                   7,            0.048656,            0.066192,           0.0092778,             0.51363,             0.34665,             0.33457,             0.19128,            0.044475,            0.062284,           0.0094539,            0.009802,            0.009802,            0.009802
                   8,            0.047905,            0.065704,           0.0088295,             0.54195,             0.36084,             0.34573,             0.19483,            0.043379,            0.061591,           0.0089709,            0.009769,            0.009769,            0.009769
                   9,            0.047039,            0.065398,           0.0085987,              0.5723,             0.37027,             0.35438,             0.20289,            0.043465,              0.0616,           0.0088406,            0.009736,            0.009736,            0.009736
                  10,            0.046445,            0.065082,           0.0085787,             0.54512,             0.34954,             0.34617,             0.20022,            0.043024,            0.061585,           0.0088472,            0.009703,            0.009703,            0.009703
                  11,            0.045723,            0.064479,           0.0082629,             0.66888,             0.33212,             0.36502,             0.21427,            0.042479,            0.061272,            0.008636,             0.00967,             0.00967,             0.00967
                  12,            0.045202,            0.064232,           0.0080757,             0.61066,             0.35433,             0.37038,               0.215,            0.042124,            0.060971,           0.0083185,            0.009637,            0.009637,            0.009637
                  13,             0.04471,            0.062683,           0.0080427,             0.68316,              0.3485,             0.37725,             0.21528,            0.041976,            0.060832,           0.0084035,            0.009604,            0.009604,            0.009604
