               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.077242,            0.056697,            0.028399,             0.56767,             0.18089,             0.16145,            0.085403,            0.058607,            0.070761,            0.012988,            0.070031,           0.0033299,           0.0033299
                   1,            0.064029,            0.051811,            0.019799,             0.55903,             0.26669,             0.24704,              0.1354,             0.05457,            0.068376,            0.011057,            0.040009,           0.0066412,           0.0066412
                   2,            0.060436,            0.051456,            0.017777,              0.5901,             0.25275,             0.28694,             0.15654,             0.05236,            0.068249,            0.010477,           0.0099652,           0.0099306,           0.0099306
                   3,            0.057272,            0.051404,            0.016861,              0.4954,             0.28834,             0.30601,             0.17089,            0.051065,            0.067024,           0.0097729,            0.009901,            0.009901,            0.009901
                   4,            0.054225,            0.050141,            0.015777,             0.49038,             0.30037,             0.32364,             0.18439,            0.049779,            0.066559,           0.0091426,            0.009901,            0.009901,            0.009901
                   5,            0.052378,            0.049185,            0.014944,             0.48778,             0.29304,             0.32794,             0.19183,            0.049426,             0.06591,           0.0090475,            0.009868,            0.009868,            0.009868
                   6,             0.05137,             0.04853,            0.014319,              0.5599,              0.2979,             0.33848,             0.19493,            0.048798,            0.065324,           0.0088217,            0.009835,            0.009835,            0.009835
                   7,              0.0505,            0.047946,            0.013754,             0.45186,             0.30463,             0.33059,             0.19282,            0.048269,            0.065066,           0.0086053,            0.009802,            0.009802,            0.009802
                   8,            0.049952,            0.047379,             0.01331,             0.51012,             0.30771,             0.34646,             0.20178,            0.048029,            0.064882,           0.0084291,            0.009769,            0.009769,            0.009769
                   9,            0.049335,            0.047162,            0.012908,             0.54769,             0.30446,               0.356,              0.2105,            0.047614,            0.065033,           0.0083365,            0.009736,            0.009736,            0.009736
                  10,             0.04887,            0.046648,            0.012446,             0.56436,             0.32706,             0.35375,             0.20728,            0.047593,            0.064246,           0.0081482,            0.009703,            0.009703,            0.009703
                  11,            0.048438,             0.04632,            0.012082,              0.5985,             0.32518,             0.36003,             0.21264,            0.046997,            0.063518,            0.008284,             0.00967,             0.00967,             0.00967
                  12,            0.047936,            0.045932,            0.011713,              0.5657,             0.33036,             0.36018,             0.21255,            0.047071,            0.063929,           0.0082193,            0.009637,            0.009637,            0.009637
                  13,            0.047748,            0.045849,             0.01151,             0.54728,             0.33712,             0.33891,              0.2025,            0.047263,            0.064301,           0.0081042,            0.009604,            0.009604,            0.009604
                  14,            0.047493,            0.045584,            0.011203,             0.49219,             0.34355,             0.37402,             0.22452,            0.046884,            0.063626,            0.007982,            0.009571,            0.009571,            0.009571
                  15,            0.047172,            0.045297,            0.010901,             0.56257,             0.32185,              0.3694,             0.22299,             0.04679,            0.063962,           0.0078285,            0.009538,            0.009538,            0.009538
                  16,            0.046863,            0.044922,            0.010647,              0.5538,             0.31944,              0.3668,             0.22277,            0.046143,            0.063011,           0.0079872,            0.009505,            0.009505,            0.009505
                  17,            0.046681,            0.044744,            0.010327,             0.60471,             0.33398,             0.36063,             0.21511,            0.046239,            0.063583,           0.0079197,            0.009472,            0.009472,            0.009472
                  18,            0.046505,            0.044582,            0.010233,             0.65328,             0.33762,             0.38313,              0.2282,            0.045942,            0.062796,           0.0078092,            0.009439,            0.009439,            0.009439
                  19,            0.046323,            0.044361,           0.0099885,             0.62086,             0.34017,             0.37745,             0.23036,            0.046086,            0.063048,           0.0077972,            0.009406,            0.009406,            0.009406
                  20,            0.046083,             0.04427,           0.0097477,             0.62425,             0.33164,             0.37363,             0.22479,            0.045841,            0.062809,           0.0078879,            0.009373,            0.009373,            0.009373
                  21,            0.045851,            0.043993,            0.009502,             0.51814,             0.35617,             0.38127,              0.2297,             0.04581,             0.06259,           0.0076854,             0.00934,             0.00934,             0.00934
                  22,            0.045799,            0.043955,           0.0093825,             0.51436,             0.34379,             0.37881,             0.22492,            0.045901,            0.062896,           0.0077603,            0.009307,            0.009307,            0.009307
                  23,            0.045472,            0.043635,           0.0091093,             0.52806,             0.33105,              0.3782,             0.23042,            0.045774,            0.062786,           0.0077691,            0.009274,            0.009274,            0.009274
                  24,            0.045415,            0.043454,           0.0089218,             0.54583,             0.35087,             0.38749,             0.23011,             0.04554,            0.062505,           0.0078571,            0.009241,            0.009241,            0.009241
                  25,            0.045241,             0.04335,           0.0088533,             0.47117,             0.35777,             0.37374,             0.23101,            0.045407,             0.06263,           0.0077954,            0.009208,            0.009208,            0.009208
                  26,            0.045111,             0.04343,           0.0086174,             0.50983,             0.33045,             0.37191,             0.22863,            0.045593,            0.062852,           0.0077301,            0.009175,            0.009175,            0.009175
                  27,            0.044962,            0.043074,           0.0085312,             0.65266,             0.32796,             0.38114,             0.23505,              0.0453,            0.062405,           0.0078334,            0.009142,            0.009142,            0.009142
                  28,            0.044903,            0.043066,           0.0084703,             0.59814,             0.35718,             0.37794,              0.2267,            0.045393,            0.062561,           0.0078835,            0.009109,            0.009109,            0.009109
                  29,            0.044705,             0.04295,           0.0082089,             0.50363,             0.34162,             0.37233,             0.22485,            0.045227,            0.062525,           0.0078642,            0.009076,            0.009076,            0.009076
                  30,            0.044612,            0.042727,           0.0081222,             0.50522,             0.34311,             0.37044,              0.2248,            0.045231,            0.062503,            0.007828,            0.009043,            0.009043,            0.009043
                  31,            0.044403,            0.042588,            0.008002,             0.60094,             0.34929,             0.36849,             0.22528,            0.045143,            0.062366,           0.0079123,             0.00901,             0.00901,             0.00901
                  32,            0.044362,            0.042527,           0.0080035,             0.73889,             0.32969,             0.38187,             0.23345,            0.045218,            0.062559,           0.0077601,            0.008977,            0.008977,            0.008977
                  33,            0.044208,             0.04228,           0.0078403,             0.51242,             0.34651,             0.38084,             0.23442,            0.044991,            0.062228,           0.0076999,            0.008944,            0.008944,            0.008944
                  34,            0.044054,            0.042156,           0.0077347,             0.65646,             0.32948,             0.38135,             0.23412,            0.044889,             0.06215,           0.0078186,            0.008911,            0.008911,            0.008911
                  35,            0.043953,            0.041927,           0.0076328,             0.53297,             0.33717,             0.37272,             0.22466,            0.044956,            0.062274,           0.0077843,            0.008878,            0.008878,            0.008878
                  36,            0.043824,             0.04199,           0.0075023,              0.5197,             0.34642,             0.37795,             0.22879,            0.044965,            0.062285,           0.0077988,            0.008845,            0.008845,            0.008845
                  37,            0.043799,            0.041986,           0.0074192,             0.61538,             0.35413,             0.38181,              0.2337,            0.044919,            0.062357,           0.0078455,            0.008812,            0.008812,            0.008812
                  38,            0.043731,            0.041832,           0.0073573,             0.52363,             0.33343,             0.37914,             0.22968,            0.044862,            0.062342,           0.0079318,            0.008779,            0.008779,            0.008779
                  39,            0.043559,            0.041696,           0.0072351,             0.62363,              0.3424,             0.38079,             0.23057,            0.044729,            0.062093,           0.0078557,            0.008746,            0.008746,            0.008746
                  40,            0.043561,            0.041618,           0.0071389,             0.61147,             0.34942,             0.38366,             0.23351,            0.044711,            0.061974,            0.007861,            0.008713,            0.008713,            0.008713
                  41,            0.043307,            0.041299,           0.0070997,             0.54688,              0.3316,             0.38219,             0.23309,            0.044686,            0.062054,           0.0079069,             0.00868,             0.00868,             0.00868
                  42,            0.043269,            0.041289,           0.0070973,             0.72476,             0.33507,             0.38325,             0.23378,            0.044699,             0.06205,           0.0079313,            0.008647,            0.008647,            0.008647
                  43,            0.043217,            0.041243,           0.0069705,             0.59431,              0.3512,             0.38348,             0.23437,            0.044747,            0.062165,           0.0078989,            0.008614,            0.008614,            0.008614
                  44,             0.04314,            0.041255,           0.0070007,             0.51057,             0.36171,              0.3834,              0.2348,            0.044681,            0.062206,           0.0079878,            0.008581,            0.008581,            0.008581
                  45,            0.043164,            0.041122,            0.006871,              0.6418,             0.33259,             0.37983,             0.23234,            0.044598,            0.062158,           0.0080102,            0.008548,            0.008548,            0.008548
                  46,            0.043044,            0.041032,           0.0067917,             0.73078,             0.34319,             0.38093,             0.23359,            0.044544,            0.062096,           0.0080239,            0.008515,            0.008515,            0.008515
                  47,            0.042937,            0.040958,           0.0066503,             0.76176,             0.34157,             0.37996,             0.23411,             0.04457,            0.062155,           0.0080457,            0.008482,            0.008482,            0.008482
                  48,            0.042752,            0.040786,            0.006558,             0.60736,             0.35066,             0.38174,             0.23576,            0.044552,            0.062076,           0.0080826,            0.008449,            0.008449,            0.008449
                  49,            0.042708,            0.040725,           0.0065459,             0.64147,             0.33841,             0.38179,             0.23476,            0.044578,            0.062072,           0.0080566,            0.008416,            0.008416,            0.008416
                  50,            0.042694,            0.040756,           0.0065203,             0.65441,             0.33614,             0.38306,             0.23362,            0.044554,            0.062087,           0.0081283,            0.008383,            0.008383,            0.008383
                  51,            0.042556,             0.04057,           0.0064101,             0.64365,             0.33335,             0.38096,             0.23367,            0.044514,            0.062044,           0.0081363,             0.00835,             0.00835,             0.00835
                  52,            0.042453,            0.040522,           0.0064309,             0.64227,             0.33496,             0.38213,             0.23383,            0.044474,            0.062067,           0.0080813,            0.008317,            0.008317,            0.008317
                  53,            0.042422,            0.040494,           0.0063145,             0.74922,             0.33289,             0.38342,             0.23481,            0.044443,            0.062045,           0.0080556,            0.008284,            0.008284,            0.008284
                  54,              0.0424,            0.040285,           0.0062457,             0.72085,             0.34468,              0.3814,             0.23519,            0.044462,            0.062119,           0.0080635,            0.008251,            0.008251,            0.008251
                  55,            0.042261,            0.040244,           0.0061824,             0.70832,             0.34862,             0.37969,             0.23411,            0.044424,            0.062122,           0.0080755,            0.008218,            0.008218,            0.008218
                  56,            0.042244,            0.040307,           0.0062121,             0.70503,             0.35504,             0.37818,              0.2317,            0.044402,            0.062103,           0.0080861,            0.008185,            0.008185,            0.008185
                  57,            0.042236,            0.040204,           0.0061976,             0.59667,             0.35418,             0.37753,             0.23106,            0.044382,            0.062107,           0.0080745,            0.008152,            0.008152,            0.008152
                  58,            0.042118,             0.04007,           0.0061426,               0.576,             0.36139,             0.37727,             0.23103,            0.044376,            0.062097,            0.008083,            0.008119,            0.008119,            0.008119
                  59,            0.042002,            0.040028,           0.0060399,             0.57779,             0.34689,              0.3757,             0.23039,             0.04434,            0.062059,           0.0081113,            0.008086,            0.008086,            0.008086
                  60,            0.042021,            0.039926,           0.0060612,             0.58539,             0.34326,             0.37389,              0.2295,            0.044324,             0.06206,           0.0081413,            0.008053,            0.008053,            0.008053
                  61,            0.041999,            0.039862,           0.0060077,             0.58431,             0.34769,              0.3729,             0.22867,              0.0443,            0.062048,           0.0081576,             0.00802,             0.00802,             0.00802
                  62,            0.041892,            0.039844,           0.0059408,             0.57811,             0.34791,             0.37329,              0.2286,            0.044298,             0.06204,           0.0081718,            0.007987,            0.007987,            0.007987
                  63,            0.041776,            0.039593,           0.0058358,             0.59063,             0.34299,             0.37305,             0.22844,            0.044296,            0.062025,           0.0081837,            0.007954,            0.007954,            0.007954
                  64,            0.041643,            0.039685,           0.0058178,             0.59142,             0.34681,             0.37223,             0.22849,            0.044289,            0.062041,           0.0082064,            0.007921,            0.007921,            0.007921
                  65,            0.041627,            0.039595,           0.0057755,             0.59197,              0.3437,             0.37159,             0.22914,            0.044284,            0.062049,           0.0082194,            0.007888,            0.007888,            0.007888
                  66,            0.041521,              0.0395,           0.0057111,             0.58418,             0.34928,             0.37192,              0.2295,            0.044281,            0.062068,           0.0082366,            0.007855,            0.007855,            0.007855
                  67,             0.04155,            0.039544,           0.0057721,             0.58611,             0.35453,             0.37218,             0.22957,            0.044276,            0.062058,           0.0082451,            0.007822,            0.007822,            0.007822
                  68,            0.041531,            0.039361,           0.0056445,             0.58771,             0.35541,             0.37183,             0.22925,            0.044279,            0.062076,           0.0082563,            0.007789,            0.007789,            0.007789
                  69,            0.041487,            0.039467,           0.0057151,             0.58132,              0.3499,             0.37175,             0.22868,            0.044269,            0.062076,            0.008271,            0.007756,            0.007756,            0.007756
                  70,            0.041294,            0.039217,           0.0055554,             0.58508,             0.35153,             0.37183,             0.22888,            0.044267,            0.062087,           0.0082801,            0.007723,            0.007723,            0.007723
                  71,            0.041181,            0.039083,           0.0055337,             0.58195,             0.35049,             0.37131,             0.22898,            0.044255,            0.062074,            0.008286,             0.00769,             0.00769,             0.00769
                  72,            0.041272,            0.039122,           0.0054892,             0.57877,             0.35068,             0.37098,             0.22917,            0.044242,            0.062069,            0.008291,            0.007657,            0.007657,            0.007657
                  73,            0.041162,            0.039145,           0.0055426,             0.57472,             0.35266,             0.37144,             0.22917,            0.044234,            0.062063,           0.0082985,            0.007624,            0.007624,            0.007624
                  74,            0.041133,            0.039117,           0.0054731,             0.57676,             0.35021,             0.37117,             0.22935,            0.044222,            0.062057,           0.0083073,            0.007591,            0.007591,            0.007591
                  75,            0.041096,            0.039053,           0.0054024,             0.58351,             0.34607,             0.37069,             0.22918,            0.044213,            0.062051,           0.0083163,            0.007558,            0.007558,            0.007558
                  76,            0.041078,             0.03883,           0.0054626,             0.58582,             0.34613,             0.37193,             0.22949,            0.044211,            0.062057,           0.0083228,            0.007525,            0.007525,            0.007525
                  77,            0.040914,            0.038781,           0.0053346,             0.58619,             0.34637,             0.37128,             0.22901,            0.044206,            0.062051,           0.0083362,            0.007492,            0.007492,            0.007492
                  78,            0.040948,            0.038822,           0.0053234,             0.58385,             0.34131,             0.37133,             0.22894,            0.044199,            0.062055,           0.0083484,            0.007459,            0.007459,            0.007459
                  79,            0.040923,            0.038684,           0.0052944,             0.59146,             0.33719,             0.37124,             0.22856,            0.044194,            0.062056,           0.0083606,            0.007426,            0.007426,            0.007426
                  80,            0.040793,            0.038745,           0.0052679,             0.59453,             0.33639,             0.37082,             0.22802,            0.044189,            0.062064,           0.0083711,            0.007393,            0.007393,            0.007393
                  81,            0.040763,            0.038675,           0.0052243,             0.60381,             0.33564,             0.37138,             0.22806,            0.044181,            0.062058,           0.0083766,             0.00736,             0.00736,             0.00736
                  82,             0.04074,            0.038529,           0.0051986,             0.60896,             0.33535,             0.37194,              0.2284,            0.044176,            0.062064,           0.0083829,            0.007327,            0.007327,            0.007327
                  83,            0.040578,            0.038446,           0.0051394,             0.60643,             0.33477,              0.3714,             0.22841,            0.044173,            0.062076,           0.0083937,            0.007294,            0.007294,            0.007294
                  84,            0.040584,            0.038485,           0.0051401,             0.60485,             0.33721,             0.37183,             0.22877,            0.044168,            0.062074,           0.0084056,            0.007261,            0.007261,            0.007261
                  85,            0.040687,            0.038493,           0.0051617,             0.60626,             0.33483,             0.37187,              0.2286,            0.044164,            0.062079,           0.0084143,            0.007228,            0.007228,            0.007228
                  86,            0.040606,            0.038423,           0.0051248,             0.60356,             0.33583,             0.37178,             0.22917,            0.044157,            0.062067,           0.0084267,            0.007195,            0.007195,            0.007195
                  87,            0.040537,            0.038412,           0.0051092,             0.60307,             0.33765,             0.37215,              0.2294,            0.044149,            0.062071,           0.0084411,            0.007162,            0.007162,            0.007162
                  88,            0.040439,            0.038278,           0.0050329,             0.60428,             0.33842,             0.37188,             0.22988,            0.044143,            0.062075,           0.0084522,            0.007129,            0.007129,            0.007129
                  89,            0.040475,            0.038368,           0.0050279,             0.60444,             0.33811,              0.3721,             0.22999,             0.04414,            0.062081,           0.0084632,            0.007096,            0.007096,            0.007096
                  90,            0.040272,             0.03812,           0.0049125,             0.61084,             0.33689,             0.37203,             0.22969,            0.044132,            0.062082,           0.0084798,            0.007063,            0.007063,            0.007063
                  91,            0.040266,             0.03814,           0.0049349,             0.60932,             0.33454,             0.37141,             0.22951,            0.044125,            0.062077,           0.0084934,             0.00703,             0.00703,             0.00703
                  92,            0.040304,            0.038111,           0.0049764,             0.60504,             0.34016,             0.37115,              0.2294,            0.044121,            0.062083,           0.0085074,            0.006997,            0.006997,            0.006997
                  93,            0.040155,            0.038005,           0.0049099,             0.61098,             0.33986,             0.37046,             0.22852,            0.044116,            0.062082,           0.0085233,            0.006964,            0.006964,            0.006964
                  94,            0.040119,            0.038005,           0.0049118,             0.61184,             0.33958,             0.37046,             0.22857,            0.044113,            0.062093,           0.0085348,            0.006931,            0.006931,            0.006931
                  95,            0.040031,            0.037974,           0.0048548,              0.6058,             0.33676,             0.37012,             0.22814,            0.044112,            0.062092,           0.0085468,            0.006898,            0.006898,            0.006898
                  96,            0.039999,            0.037824,           0.0048654,             0.61624,              0.3313,             0.36957,             0.22793,            0.044116,            0.062103,           0.0085614,            0.006865,            0.006865,            0.006865
                  97,            0.039929,            0.037697,           0.0047958,             0.61684,             0.33129,             0.36963,             0.22807,            0.044115,            0.062107,           0.0085733,            0.006832,            0.006832,            0.006832
                  98,            0.039986,             0.03778,           0.0048237,             0.61674,             0.33159,                0.37,             0.22762,            0.044117,            0.062121,           0.0085854,            0.006799,            0.006799,            0.006799
