               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.081546,            0.078706,            0.025384,             0.87373,            0.096514,             0.13168,            0.057858,            0.063795,            0.070481,            0.014501,            0.070068,           0.0033257,           0.0033257
                   1,            0.068332,            0.069953,            0.014667,              0.8828,             0.13009,              0.1666,            0.083204,            0.057621,            0.068972,            0.012177,            0.040047,           0.0066371,           0.0066371
                   2,            0.063452,            0.071353,            0.013134,             0.85356,              0.1742,             0.21802,              0.1185,            0.054852,            0.067014,            0.011158,            0.010003,           0.0099264,           0.0099264
                   3,            0.058542,            0.069262,            0.012059,              0.5689,             0.24407,             0.24719,             0.14049,            0.049766,            0.065854,            0.010405,            0.009901,            0.009901,            0.009901
                   4,            0.055148,            0.068405,            0.011064,             0.58787,              0.2533,             0.25341,             0.14388,            0.050452,            0.065911,           0.0099381,            0.009901,            0.009901,            0.009901
                   5,             0.05305,            0.067447,            0.010566,             0.59279,             0.24751,             0.26563,               0.151,            0.049277,            0.065811,           0.0095992,            0.009868,            0.009868,            0.009868
                   6,            0.051684,            0.067077,            0.010248,             0.64339,             0.25859,             0.26777,             0.15814,            0.047174,            0.064888,           0.0094019,            0.009835,            0.009835,            0.009835
                   7,            0.050601,            0.067236,            0.010015,              0.6004,             0.30755,             0.30008,             0.17572,             0.04678,            0.064326,           0.0088893,            0.009802,            0.009802,            0.009802
                   8,            0.049385,            0.065526,            0.009699,             0.71159,             0.27702,             0.30474,             0.17913,            0.045889,            0.063802,           0.0088211,            0.009769,            0.009769,            0.009769
                   9,            0.048691,            0.065857,           0.0096159,             0.68609,             0.30373,             0.31387,             0.18406,            0.045833,             0.06366,           0.0086767,            0.009736,            0.009736,            0.009736
                  10,            0.048071,            0.064889,           0.0093351,             0.73628,             0.28531,             0.32067,             0.19211,            0.045312,            0.063541,           0.0085657,            0.009703,            0.009703,            0.009703
                  11,            0.047653,            0.064845,           0.0091294,             0.69351,             0.29407,             0.31951,             0.19452,            0.045027,            0.063255,           0.0084775,             0.00967,             0.00967,             0.00967
                  12,            0.046995,            0.063852,            0.008858,             0.71799,             0.31069,             0.33318,             0.20081,            0.045164,            0.063517,           0.0083612,            0.009637,            0.009637,            0.009637
                  13,            0.046724,             0.06433,           0.0088414,             0.74363,             0.28944,             0.33303,             0.19719,            0.044762,            0.063049,           0.0083222,            0.009604,            0.009604,            0.009604
                  14,            0.046545,            0.063345,           0.0086528,             0.75923,             0.29833,             0.32915,             0.20044,            0.044391,            0.062598,           0.0082795,            0.009571,            0.009571,            0.009571
                  15,            0.046413,            0.064048,           0.0086819,              0.7198,               0.299,             0.33278,             0.20138,            0.044172,            0.062652,           0.0085085,            0.009538,            0.009538,            0.009538
                  16,            0.045582,            0.062443,           0.0082707,             0.74018,             0.29909,             0.33493,             0.19914,            0.043949,            0.062313,           0.0084467,            0.009505,            0.009505,            0.009505
                  17,            0.045768,            0.062937,           0.0085171,             0.71588,             0.30241,             0.33196,             0.20161,            0.044301,            0.062531,           0.0081375,            0.009472,            0.009472,            0.009472
                  18,            0.045634,            0.063014,           0.0082165,             0.74506,             0.31296,             0.34247,             0.20767,            0.043844,            0.062297,           0.0081346,            0.009439,            0.009439,            0.009439
                  19,            0.045252,            0.061912,           0.0081378,             0.71306,             0.31376,             0.33623,             0.20449,            0.043973,            0.062581,           0.0080772,            0.009406,            0.009406,            0.009406
                  20,             0.04521,            0.062359,           0.0081278,             0.73599,             0.31032,              0.3433,             0.20838,            0.043533,            0.061888,           0.0081633,            0.009373,            0.009373,            0.009373
                  21,            0.044885,            0.062667,           0.0081061,              0.7768,             0.29886,             0.34489,              0.2094,            0.044046,            0.062694,           0.0080632,             0.00934,             0.00934,             0.00934
                  22,            0.044528,            0.061155,           0.0079957,             0.78438,             0.30885,             0.34825,             0.21254,            0.043822,            0.062707,           0.0080293,            0.009307,            0.009307,            0.009307
                  23,            0.044595,            0.061498,           0.0077626,             0.77274,              0.3011,             0.35093,             0.20864,            0.043492,            0.062327,           0.0081257,            0.009274,            0.009274,            0.009274
                  24,            0.044431,            0.061572,           0.0077278,             0.77947,             0.29702,             0.34992,             0.21284,            0.043387,            0.062502,           0.0081209,            0.009241,            0.009241,            0.009241
                  25,            0.044515,            0.061473,           0.0077212,             0.77373,             0.30332,             0.34871,             0.21372,             0.04334,            0.062432,           0.0080474,            0.009208,            0.009208,            0.009208
                  26,            0.044121,            0.060908,           0.0075881,             0.78666,             0.31527,             0.36326,             0.21639,            0.043292,             0.06227,           0.0081431,            0.009175,            0.009175,            0.009175
                  27,            0.044111,            0.061459,            0.007682,             0.75815,             0.30704,             0.34841,             0.21063,             0.04328,            0.062307,           0.0079051,            0.009142,            0.009142,            0.009142
                  28,            0.043897,            0.060918,           0.0074338,             0.78324,             0.30559,             0.36331,              0.2214,            0.043068,            0.061959,           0.0079739,            0.009109,            0.009109,            0.009109
                  29,            0.043821,            0.060996,           0.0075193,             0.73009,             0.34015,             0.36952,              0.2271,            0.043132,            0.062185,           0.0078481,            0.009076,            0.009076,            0.009076
                  30,            0.043505,              0.0605,           0.0075048,             0.80058,             0.30739,             0.35411,             0.21747,            0.042963,            0.061902,           0.0081514,            0.009043,            0.009043,            0.009043
                  31,            0.043475,            0.060444,           0.0072882,             0.79951,             0.31403,             0.37212,             0.23266,            0.043079,            0.062128,           0.0079098,             0.00901,             0.00901,             0.00901
                  32,            0.043347,            0.060184,           0.0073324,             0.78767,             0.30907,             0.36025,             0.22061,            0.042902,            0.061708,           0.0079133,            0.008977,            0.008977,            0.008977
                  33,            0.043329,            0.060341,           0.0073611,             0.78194,               0.322,             0.36725,             0.21772,            0.043068,            0.062234,           0.0081405,            0.008944,            0.008944,            0.008944
