               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.059511,             0.05087,            0.024399,             0.90519,              0.1135,             0.14116,            0.069894,            0.041133,            0.061814,            0.013447,            0.070035,           0.0033294,           0.0033294
                   1,            0.046546,            0.042174,             0.01357,             0.81769,             0.17505,             0.20446,             0.11278,              0.0337,            0.058116,            0.011584,            0.040013,           0.0066408,           0.0066408
                   2,            0.041773,            0.040672,            0.011208,             0.76249,             0.23211,             0.25834,             0.14033,            0.030629,            0.057533,            0.010287,           0.0099693,           0.0099301,           0.0099301
                   3,            0.037454,            0.040171,           0.0098161,              0.6478,             0.26772,             0.27141,              0.1575,            0.029489,            0.057429,           0.0099671,            0.009901,            0.009901,            0.009901
                   4,             0.03458,              0.0393,           0.0087591,             0.70999,             0.27943,             0.28755,             0.16009,            0.029318,            0.056728,           0.0095165,            0.009901,            0.009901,            0.009901
                   5,            0.032625,            0.038612,           0.0081108,             0.69133,             0.28169,             0.30669,             0.17342,            0.027762,            0.055764,           0.0088984,            0.009868,            0.009868,            0.009868
                   6,            0.030989,            0.037627,           0.0073399,             0.73344,             0.28493,             0.32416,             0.18736,             0.02718,            0.055532,           0.0088887,            0.009835,            0.009835,            0.009835
                   7,            0.029918,            0.036924,           0.0070548,             0.71646,             0.29313,             0.31552,             0.18059,            0.026709,            0.054633,           0.0086465,            0.009802,            0.009802,            0.009802
                   8,            0.029157,            0.036105,            0.006601,             0.74238,             0.30138,             0.33334,             0.19435,            0.026365,            0.055108,           0.0086185,            0.009769,            0.009769,            0.009769
                   9,            0.028131,            0.035519,           0.0063556,             0.75416,             0.30877,             0.34571,             0.20718,            0.025818,            0.054396,           0.0079306,            0.009736,            0.009736,            0.009736
                  10,            0.027895,            0.035215,             0.00597,             0.78936,             0.28983,             0.34462,             0.20581,            0.025805,            0.053901,           0.0081115,            0.009703,            0.009703,            0.009703
                  11,            0.027237,            0.034789,           0.0057807,             0.76792,             0.29258,             0.33152,             0.19724,              0.0257,              0.0542,           0.0082176,             0.00967,             0.00967,             0.00967
                  12,            0.026787,            0.034474,           0.0056273,             0.69826,             0.31811,             0.35118,             0.20836,            0.025354,            0.053793,           0.0082679,            0.009637,            0.009637,            0.009637
                  13,            0.026526,            0.034099,           0.0054298,              0.6637,             0.30161,             0.35088,             0.20586,            0.025211,            0.053601,           0.0082774,            0.009604,            0.009604,            0.009604
                  14,            0.026143,            0.033857,           0.0051874,              0.5964,               0.322,             0.35467,             0.20785,             0.02539,            0.053645,           0.0078787,            0.009571,            0.009571,            0.009571
                  15,            0.025666,            0.033287,           0.0050163,             0.68353,             0.31588,             0.35591,             0.21475,            0.024892,            0.053089,           0.0079852,            0.009538,            0.009538,            0.009538
                  16,            0.025636,            0.033195,           0.0049176,              0.7657,             0.29439,             0.35539,             0.21358,            0.024956,            0.053364,           0.0076802,            0.009505,            0.009505,            0.009505
                  17,            0.025547,            0.033084,           0.0048106,             0.62647,             0.30406,             0.35057,             0.21102,             0.02493,            0.053205,           0.0078448,            0.009472,            0.009472,            0.009472
                  18,            0.025012,            0.032635,           0.0045517,             0.55763,             0.35217,             0.35761,              0.2169,            0.024908,            0.053147,           0.0080543,            0.009439,            0.009439,            0.009439
                  19,             0.02493,            0.032527,           0.0044766,             0.65204,             0.33299,             0.36782,             0.22265,            0.024808,             0.05278,           0.0079831,            0.009406,            0.009406,            0.009406
                  20,            0.024611,            0.032171,           0.0043769,             0.73225,             0.32947,             0.36202,             0.22099,            0.024688,            0.053353,           0.0078955,            0.009373,            0.009373,            0.009373
                  21,            0.024572,            0.032107,           0.0043323,             0.61631,             0.33603,             0.37664,             0.23148,            0.024487,            0.052564,           0.0081151,             0.00934,             0.00934,             0.00934
                  22,            0.024506,            0.032161,            0.004415,             0.58797,              0.3351,             0.37264,             0.22684,            0.024665,            0.052949,           0.0077016,            0.009307,            0.009307,            0.009307
                  23,            0.024226,            0.031913,           0.0041113,             0.58391,             0.32524,             0.36492,             0.22222,             0.02465,            0.053268,           0.0078117,            0.009274,            0.009274,            0.009274
